Kernel Name,VLSU Ports,Function Units,Vector Length,X_dim,Y_dim,Num Core Per Cluster,Num Vector Unit Per Cluster,Bank Width,Bank Num,Peak Performance (GFLOP/s),Peak Bandwidth (GB/s),Achieved Performance (GFLOP/s),Achieved Bandwidth (GB/s),Operational Intensity (FLOP/byte),Execution Time (us),Total FLOPs,Total Bytes,Roofline (GFLOP/s),Vector Bandwidth,Bank Bandwidth,Bandwidth,Compute,Roofline (GFLOP/s) v2,Roofline (GFLOP/s) v3,Performance % of Roofline,Performance % of Roofline Bank
l1_matrix_add,64,64,8192,16384,2,8,1,64,256,128.0,256.0,14.435464863995701,67.67,0.0833,453.993,6553600,78643200,21.3248,256000000000.0,2048000000000.0,256000000000.0,128000000000.0,128.0,5.3312,67.69331887753086,11.277706924996641
l1_matrix_add,32,16,8192,16384,2,16,1,64,256,32.0,128.0,0.33519944535785134,3.14,0.0833,19551.345,6553600,78643200,10.6624,128000000000.0,2048000000000.0,128000000000.0,32000000000.0,32.0,1.3328,3.143752301150317,1.0474982667432855
l1_matrix_add,32,32,8192,16384,2,16,1,64,256,64.0,128.0,6.429239225658097,60.27,0.0833,1019.343,6553600,78643200,10.6624,128000000000.0,2048000000000.0,128000000000.0,64000000000.0,64.0,1.3328,60.2982370353588,10.045686290090776
l1_matrix_add,32,64,8192,16384,2,16,1,64,256,128.0,128.0,8.36680344088877,78.44,0.0833,783.286,6553600,78643200,10.6624,128000000000.0,2048000000000.0,128000000000.0,128000000000.0,128.0,1.3328,78.4701703264628,6.536565188194351
l1_matrix_add,64,16,8192,16384,2,16,1,64,256,32.0,256.0,4.662128034943197,21.85,0.0833,1405.71,6553600,78643200,21.3248,256000000000.0,2048000000000.0,256000000000.0,32000000000.0,32.0,5.3312,21.86247015185698,14.56915010919749
l1_matrix_add,64,32,8192,16384,2,16,1,64,256,64.0,256.0,12.104398963472184,56.74,0.0833,541.423,6553600,78643200,21.3248,256000000000.0,2048000000000.0,256000000000.0,64000000000.0,64.0,5.3312,56.76207497126437,18.913123380425287
l1_matrix_add,64,64,8192,16384,2,16,1,64,256,128.0,256.0,13.679809464567883,64.12,0.0833,479.071,6553600,78643200,21.3248,256000000000.0,2048000000000.0,256000000000.0,128000000000.0,128.0,5.3312,64.1497667718707,10.68735114419366
l1_matrix_add,32,128,8192,16384,2,1,1,32,32,256.0,128.0,4.662287235480507,43.71,0.0833,1405.662,6553600,78643200,10.6624,128000000000.0,128000000000.0,128000000000.0,256000000000.0,10.6624,10.6624,43.726433405992154,43.726433405992154
l1_matrix_add,64,128,8192,16384,2,1,1,32,32,256.0,128.0,5.568939160257408,52.21,0.0833,1176.813,6553600,78643200,10.6624,256000000000.0,128000000000.0,128000000000.0,256000000000.0,10.6624,42.6496,52.2296965060156,52.2296965060156
l1_matrix_add,32,128,8192,16384,2,2,1,32,32,256.0,128.0,4.673521678577007,43.81,0.0833,1402.283,6553600,78643200,10.6624,128000000000.0,128000000000.0,128000000000.0,256000000000.0,10.6624,10.6624,43.83179845604186,43.83179845604186
l1_matrix_add,64,128,8192,16384,2,2,1,32,32,256.0,128.0,5.584975379953198,52.36,0.0833,1173.434,6553600,78643200,10.6624,256000000000.0,128000000000.0,128000000000.0,256000000000.0,10.6624,42.6496,52.380096225551455,52.380096225551455
l1_matrix_add,32,128,8192,16384,2,4,1,32,32,256.0,128.0,4.686810550186762,43.94,0.0833,1398.307,6553600,78643200,10.6624,128000000000.0,128000000000.0,128000000000.0,256000000000.0,10.6624,10.6624,43.95643148059313,43.95643148059313
l1_matrix_add,64,128,8192,16384,2,4,1,32,32,256.0,128.0,5.603963545505697,52.54,0.0833,1169.458,6553600,78643200,10.6624,256000000000.0,128000000000.0,128000000000.0,256000000000.0,10.6624,42.6496,52.55818151172059,52.55818151172059
l1_matrix_add,32,128,8192,16384,2,8,1,32,32,256.0,128.0,4.720964190086234,44.26,0.0833,1388.191,6553600,78643200,10.6624,128000000000.0,128000000000.0,128000000000.0,256000000000.0,10.6624,10.6624,44.276749982051264,44.276749982051264
l1_matrix_add,64,128,8192,16384,2,8,1,32,32,256.0,128.0,5.652861709486933,53.0,0.0833,1159.342,6553600,78643200,10.6624,256000000000.0,128000000000.0,128000000000.0,256000000000.0,10.6624,42.6496,53.016785240536215,53.016785240536215
l1_matrix_add,32,128,8192,16384,2,16,1,32,32,256.0,128.0,4.795589603018904,44.96,0.0833,1366.589,6553600,78643200,10.6624,128000000000.0,128000000000.0,128000000000.0,256000000000.0,10.6624,10.6624,44.97664318557645,44.97664318557645
l1_matrix_add,64,128,8192,16384,2,16,1,32,32,256.0,128.0,5.758176952179789,53.98,0.0833,1138.138,6553600,78643200,10.6624,256000000000.0,128000000000.0,128000000000.0,256000000000.0,10.6624,42.6496,54.00451073097791,54.00451073097791
l1_matrix_add,32,128,8192,16384,2,1,1,32,64,256.0,128.0,6.579087384527661,61.68,0.0833,996.126,6553600,78643200,10.6624,128000000000.0,256000000000.0,128000000000.0,256000000000.0,21.3248,5.3312,61.70362568021891,30.851812840109456
l1_matrix_add,64,128,8192,16384,2,1,1,32,64,256.0,256.0,9.512777860031413,44.59,0.0833,688.926,6553600,78643200,21.3248,256000000000.0,256000000000.0,256000000000.0,256000000000.0,21.3248,21.3248,44.608989814823175,44.608989814823175
l1_matrix_add,32,128,8192,16384,2,2,1,32,64,256.0,128.0,6.601480538344615,61.89,0.0833,992.747,6553600,78643200,10.6624,128000000000.0,256000000000.0,128000000000.0,256000000000.0,21.3248,5.3312,61.91364550518284,30.95682275259142
l1_matrix_add,64,128,8192,16384,2,2,1,32,64,256.0,256.0,9.559665493394325,44.81,0.0833,685.547,6553600,78643200,21.3248,256000000000.0,256000000000.0,256000000000.0,256000000000.0,21.3248,21.3248,44.82886354570418,44.82886354570418
l1_matrix_add,32,128,8192,16384,2,4,1,32,64,256.0,128.0,6.628026105134557,62.14,0.0833,988.771,6553600,78643200,10.6624,128000000000.0,256000000000.0,128000000000.0,256000000000.0,21.3248,5.3312,62.1626097795483,31.08130488977415
l1_matrix_add,64,128,8192,16384,2,4,1,32,64,256.0,256.0,9.615432581491877,45.07,0.0833,681.571,6553600,78643200,21.3248,256000000000.0,256000000000.0,256000000000.0,256000000000.0,21.3248,21.3248,45.09037637629369,45.09037637629369
l1_matrix_add,32,128,8192,16384,2,8,1,32,64,256.0,128.0,6.673468847437676,62.56,0.0833,982.038,6553600,78643200,10.6624,128000000000.0,256000000000.0,128000000000.0,256000000000.0,21.3248,5.3312,62.588805967115064,31.294402983557532
l1_matrix_add,64,128,8192,16384,2,8,1,32,64,256.0,256.0,9.708504867140618,45.51,0.0833,675.037,6553600,78643200,21.3248,256000000000.0,256000000000.0,256000000000.0,256000000000.0,21.3248,21.3248,45.526827295639904,45.526827295639904
l1_matrix_add,32,128,8192,16384,2,16,1,32,64,256.0,128.0,6.6484332519051765,62.33,0.0833,985.736,6553600,78643200,10.6624,128000000000.0,256000000000.0,128000000000.0,256000000000.0,21.3248,5.3312,62.35400333794622,31.17700166897311
l1_matrix_add,64,128,8192,16384,2,16,1,32,64,256.0,256.0,6.429239225658097,30.14,0.0833,1019.343,6553600,78643200,21.3248,256000000000.0,256000000000.0,256000000000.0,256000000000.0,21.3248,21.3248,30.1491185176794,30.1491185176794
l1_matrix_add,32,128,8192,16384,2,1,1,32,128,256.0,128.0,6.429239225658097,60.27,0.0833,1019.343,6553600,78643200,10.6624,128000000000.0,512000000000.0,128000000000.0,256000000000.0,42.6496,2.6656,60.2982370353588,15.0745592588397
l1_matrix_add,64,128,8192,16384,2,1,1,32,128,256.0,256.0,13.403607373456621,62.83,0.0833,488.943,6553600,78643200,21.3248,256000000000.0,512000000000.0,256000000000.0,256000000000.0,42.6496,10.6624,62.85455138363136,31.42727569181568
l1_matrix_add,32,128,8192,16384,2,2,1,32,128,256.0,128.0,8.219215878577943,77.06,0.0833,797.351,6553600,78643200,10.6624,128000000000.0,512000000000.0,128000000000.0,256000000000.0,42.6496,2.6656,77.0859832549702,19.27149581374255
l1_matrix_add,64,128,8192,16384,2,2,1,32,128,256.0,256.0,13.37057355794439,62.67,0.0833,490.151,6553600,78643200,21.3248,256000000000.0,512000000000.0,256000000000.0,256000000000.0,42.6496,10.6624,62.69964341022842,31.34982170511421
l1_matrix_add,32,128,8192,16384,2,4,1,32,128,256.0,128.0,8.200610641173233,76.88,0.0833,799.16,6553600,78643200,10.6624,128000000000.0,512000000000.0,128000000000.0,256000000000.0,42.6496,2.6656,76.91148935674175,19.22787233918544
l1_matrix_add,64,128,8192,16384,2,4,1,32,128,256.0,256.0,13.321408244572732,62.44,0.0833,491.96,6553600,78643200,21.3248,256000000000.0,512000000000.0,256000000000.0,256000000000.0,42.6496,10.6624,62.469088781947455,31.234544390973728
l1_matrix_add,32,128,8192,16384,2,8,1,32,128,256.0,128.0,8.12486827587062,76.17,0.0833,806.61,6553600,78643200,10.6624,128000000000.0,512000000000.0,128000000000.0,256000000000.0,42.6496,2.6656,76.20112053450086,19.050280133625215
l1_matrix_add,64,128,8192,16384,2,8,1,32,128,256.0,256.0,13.117457852040298,61.49,0.0833,499.609,6553600,78643200,21.3248,256000000000.0,512000000000.0,256000000000.0,256000000000.0,42.6496,10.6624,61.51268875694167,30.756344378470835
l1_matrix_add,32,128,8192,16384,2,16,1,32,128,256.0,128.0,7.906362875225299,74.12,0.0833,828.902,6553600,78643200,10.6624,128000000000.0,512000000000.0,128000000000.0,256000000000.0,42.6496,2.6656,74.1518126803093,18.537953170077326
l1_matrix_add,64,128,8192,16384,2,16,1,32,128,256.0,256.0,12.415154460085894,58.2,0.0833,527.871,6553600,78643200,21.3248,256000000000.0,512000000000.0,256000000000.0,256000000000.0,42.6496,10.6624,58.21932426135717,29.109662130678586
l1_matrix_add,32,128,8192,16384,2,1,1,32,256,256.0,128.0,9.131048434850578,85.6,0.0833,717.727,6553600,78643200,10.6624,128000000000.0,1024000000000.0,128000000000.0,256000000000.0,85.2992,1.3328,85.63783421040833,10.704729276301041
l1_matrix_add,64,128,8192,16384,2,1,1,32,256,256.0,256.0,15.963870829446055,74.83,0.0833,410.527,6553600,78643200,21.3248,256000000000.0,1024000000000.0,256000000000.0,256000000000.0,85.2992,5.3312,74.86058874852779,18.715147187131947
l1_matrix_add,32,128,8192,16384,2,2,1,32,256,256.0,128.0,9.087908765915905,85.2,0.0833,721.134,6553600,78643200,10.6624,128000000000.0,1024000000000.0,128000000000.0,256000000000.0,85.2992,1.3328,85.23323797565187,10.654154746956484
l1_matrix_add,64,128,8192,16384,2,2,1,32,256,256.0,256.0,15.832475708687857,74.21,0.0833,413.934,6553600,78643200,21.3248,256000000000.0,1024000000000.0,256000000000.0,256000000000.0,85.2992,5.3312,74.24442765553654,18.561106913884135
l1_matrix_add,32,128,8192,16384,2,4,1,32,256,256.0,128.0,9.03767813752341,84.73,0.0833,725.142,6553600,78643200,10.6624,128000000000.0,1024000000000.0,128000000000.0,256000000000.0,85.2992,1.3328,84.76213739423966,10.595267174279957
l1_matrix_add,64,128,8192,16384,2,4,1,32,256,256.0,256.0,15.680644682755025,73.5,0.0833,417.942,6553600,78643200,21.3248,256000000000.0,1024000000000.0,256000000000.0,256000000000.0,85.2992,5.3312,73.53243492438394,18.383108731095984
l1_matrix_add,32,128,8192,16384,2,8,1,32,256,256.0,128.0,8.911685436650286,83.55,0.0833,735.394,6553600,78643200,10.6624,128000000000.0,1024000000000.0,128000000000.0,256000000000.0,85.2992,1.3328,83.58048316186117,10.447560395232646
l1_matrix_add,64,128,8192,16384,2,8,1,32,256,256.0,256.0,15.298102443317237,71.71,0.0833,428.393,6553600,78643200,21.3248,256000000000.0,1024000000000.0,256000000000.0,256000000000.0,85.2992,5.3312,71.73855062329886,17.934637655824716
l1_matrix_add,32,128,8192,16384,2,16,1,32,256,256.0,128.0,8.64949332573124,81.09,0.0833,757.686,6553600,78643200,10.6624,128000000000.0,1024000000000.0,128000000000.0,256000000000.0,85.2992,1.3328,81.12144850813362,10.140181063516703
l1_matrix_add,64,128,8192,16384,2,16,1,32,256,256.0,256.0,14.452081831032196,67.74,0.0833,453.471,6553600,78643200,21.3248,256000000000.0,1024000000000.0,256000000000.0,256000000000.0,85.2992,5.3312,67.77124207979534,16.942810519948836
l1_matrix_add,32,128,8192,16384,2,1,1,64,32,256.0,128.0,4.662287235480507,43.71,0.0833,1405.662,6553600,78643200,10.6624,128000000000.0,256000000000.0,128000000000.0,256000000000.0,21.3248,10.6624,43.726433405992154,21.863216702996077
l1_matrix_add,64,128,8192,16384,2,1,1,64,32,256.0,256.0,5.568939160257408,26.1,0.0833,1176.813,6553600,78643200,21.3248,256000000000.0,256000000000.0,256000000000.0,256000000000.0,21.3248,42.6496,26.1148482530078,26.1148482530078
l1_matrix_add,32,128,8192,16384,2,2,1,64,32,256.0,128.0,4.673521678577007,43.81,0.0833,1402.283,6553600,78643200,10.6624,128000000000.0,256000000000.0,128000000000.0,256000000000.0,21.3248,10.6624,43.83179845604186,21.91589922802093
l1_matrix_add,64,128,8192,16384,2,2,1,64,32,256.0,256.0,5.584975379953198,26.18,0.0833,1173.434,6553600,78643200,21.3248,256000000000.0,256000000000.0,256000000000.0,256000000000.0,21.3248,42.6496,26.190048112775727,26.190048112775727
l1_matrix_add,32,128,8192,16384,2,4,1,64,32,256.0,128.0,4.686810550186762,43.94,0.0833,1398.307,6553600,78643200,10.6624,128000000000.0,256000000000.0,128000000000.0,256000000000.0,21.3248,10.6624,43.95643148059313,21.978215740296566
l1_matrix_add,64,128,8192,16384,2,4,1,64,32,256.0,256.0,5.603963545505697,26.27,0.0833,1169.458,6553600,78643200,21.3248,256000000000.0,256000000000.0,256000000000.0,256000000000.0,21.3248,42.6496,26.279090755860295,26.279090755860295
l1_matrix_add,32,128,8192,16384,2,8,1,64,32,256.0,128.0,4.720964190086234,44.26,0.0833,1388.191,6553600,78643200,10.6624,128000000000.0,256000000000.0,128000000000.0,256000000000.0,21.3248,10.6624,44.276749982051264,22.138374991025632
l1_matrix_add,64,128,8192,16384,2,8,1,64,32,256.0,256.0,5.652861709486933,26.5,0.0833,1159.342,6553600,78643200,21.3248,256000000000.0,256000000000.0,256000000000.0,256000000000.0,21.3248,42.6496,26.508392620268108,26.508392620268108
l1_matrix_add,32,128,8192,16384,2,16,1,64,32,256.0,128.0,4.795589603018904,44.96,0.0833,1366.589,6553600,78643200,10.6624,128000000000.0,256000000000.0,128000000000.0,256000000000.0,21.3248,10.6624,44.97664318557645,22.488321592788225
l1_matrix_add,64,128,8192,16384,2,16,1,64,32,256.0,256.0,5.758176952179789,26.99,0.0833,1138.138,6553600,78643200,21.3248,256000000000.0,256000000000.0,256000000000.0,256000000000.0,21.3248,42.6496,27.002255365488956,27.002255365488956
l1_matrix_add,32,128,8192,16384,2,1,1,64,64,256.0,128.0,6.579087384527661,61.68,0.0833,996.126,6553600,78643200,10.6624,128000000000.0,512000000000.0,128000000000.0,256000000000.0,42.6496,5.3312,61.70362568021891,15.425906420054728
l1_matrix_add,64,128,8192,16384,2,1,1,64,64,256.0,256.0,9.512777860031413,44.59,0.0833,688.926,6553600,78643200,21.3248,256000000000.0,512000000000.0,256000000000.0,256000000000.0,42.6496,21.3248,44.608989814823175,22.304494907411588
l1_matrix_add,32,128,8192,16384,2,2,1,64,64,256.0,128.0,6.601480538344615,61.89,0.0833,992.747,6553600,78643200,10.6624,128000000000.0,512000000000.0,128000000000.0,256000000000.0,42.6496,5.3312,61.91364550518284,15.47841137629571
l1_matrix_add,64,128,8192,16384,2,2,1,64,64,256.0,256.0,9.559665493394325,44.81,0.0833,685.547,6553600,78643200,21.3248,256000000000.0,512000000000.0,256000000000.0,256000000000.0,42.6496,21.3248,44.82886354570418,22.41443177285209
l1_matrix_add,32,128,8192,16384,2,4,1,64,64,256.0,128.0,6.628026105134557,62.14,0.0833,988.771,6553600,78643200,10.6624,128000000000.0,512000000000.0,128000000000.0,256000000000.0,42.6496,5.3312,62.1626097795483,15.540652444887074
l1_matrix_add,64,128,8192,16384,2,4,1,64,64,256.0,256.0,9.615432581491877,45.07,0.0833,681.571,6553600,78643200,21.3248,256000000000.0,512000000000.0,256000000000.0,256000000000.0,42.6496,21.3248,45.09037637629369,22.545188188146845
l1_matrix_add,32,128,8192,16384,2,8,1,64,64,256.0,128.0,6.673468847437676,62.56,0.0833,982.038,6553600,78643200,10.6624,128000000000.0,512000000000.0,128000000000.0,256000000000.0,42.6496,5.3312,62.588805967115064,15.647201491778766
l1_matrix_add,64,128,8192,16384,2,8,1,64,64,256.0,256.0,9.708504867140618,45.51,0.0833,675.037,6553600,78643200,21.3248,256000000000.0,512000000000.0,256000000000.0,256000000000.0,42.6496,21.3248,45.526827295639904,22.763413647819952
l1_matrix_add,32,128,8192,16384,2,16,1,64,64,256.0,128.0,6.6484332519051765,62.33,0.0833,985.736,6553600,78643200,10.6624,128000000000.0,512000000000.0,128000000000.0,256000000000.0,42.6496,5.3312,62.35400333794622,15.588500834486554
l1_matrix_add,64,128,8192,16384,2,16,1,64,64,256.0,256.0,9.516106783217293,44.61,0.0833,688.685,6553600,78643200,21.3248,256000000000.0,512000000000.0,256000000000.0,256000000000.0,42.6496,21.3248,44.62460038648565,22.312300193242827
l1_matrix_add,32,128,8192,16384,2,1,1,64,128,256.0,128.0,8.23168702105024,77.17,0.0833,796.143,6553600,78643200,10.6624,128000000000.0,1024000000000.0,128000000000.0,256000000000.0,85.2992,2.6656,77.20294700114646,9.650368375143307
l1_matrix_add,64,128,8192,16384,2,1,1,64,128,256.0,256.0,13.403607373456621,62.83,0.0833,488.943,6553600,78643200,21.3248,256000000000.0,1024000000000.0,256000000000.0,256000000000.0,85.2992,10.6624,62.85455138363136,15.71363784590784
l1_matrix_add,32,128,8192,16384,2,2,1,64,128,256.0,128.0,8.219215878577943,77.06,0.0833,797.351,6553600,78643200,10.6624,128000000000.0,1024000000000.0,128000000000.0,256000000000.0,85.2992,2.6656,77.0859832549702,9.635747906871275
l1_matrix_add,64,128,8192,16384,2,2,1,64,128,256.0,256.0,13.37057355794439,62.67,0.0833,490.151,6553600,78643200,21.3248,256000000000.0,1024000000000.0,256000000000.0,256000000000.0,85.2992,10.6624,62.69964341022842,15.674910852557105
l1_matrix_add,32,128,8192,16384,2,4,1,64,128,256.0,128.0,8.200610641173233,76.88,0.0833,799.16,6553600,78643200,10.6624,128000000000.0,1024000000000.0,128000000000.0,256000000000.0,85.2992,2.6656,76.91148935674175,9.61393616959272
l1_matrix_add,64,128,8192,16384,2,4,1,64,128,256.0,256.0,13.321408244572732,62.44,0.0833,491.96,6553600,78643200,21.3248,256000000000.0,1024000000000.0,256000000000.0,256000000000.0,85.2992,10.6624,62.469088781947455,15.617272195486864
l1_matrix_add,32,128,8192,16384,2,8,1,64,128,256.0,128.0,8.12486827587062,76.17,0.0833,806.61,6553600,78643200,10.6624,128000000000.0,1024000000000.0,128000000000.0,256000000000.0,85.2992,2.6656,76.20112053450086,9.525140066812607
l1_matrix_add,64,128,8192,16384,2,8,1,64,128,256.0,256.0,13.117457852040298,61.49,0.0833,499.609,6553600,78643200,21.3248,256000000000.0,1024000000000.0,256000000000.0,256000000000.0,85.2992,10.6624,61.51268875694167,15.378172189235418
l1_matrix_add,32,128,8192,16384,2,16,1,64,128,256.0,128.0,7.906362875225299,74.12,0.0833,828.902,6553600,78643200,10.6624,128000000000.0,1024000000000.0,128000000000.0,256000000000.0,85.2992,2.6656,74.1518126803093,9.268976585038663
l1_matrix_add,64,128,8192,16384,2,16,1,64,128,256.0,256.0,12.415154460085894,58.2,0.0833,527.871,6553600,78643200,21.3248,256000000000.0,1024000000000.0,256000000000.0,256000000000.0,85.2992,10.6624,58.21932426135717,14.554831065339293
l1_matrix_add,32,128,8192,16384,2,1,1,64,256,256.0,128.0,9.131048434850578,85.6,0.0833,717.727,6553600,78643200,10.6624,128000000000.0,2048000000000.0,128000000000.0,256000000000.0,170.5984,1.3328,85.63783421040833,5.3523646381505205
l1_matrix_add,64,128,8192,16384,2,1,1,64,256,256.0,256.0,15.963870829446055,74.83,0.0833,410.527,6553600,78643200,21.3248,256000000000.0,2048000000000.0,256000000000.0,256000000000.0,170.5984,5.3312,74.86058874852779,9.357573593565974
l1_matrix_add,32,128,8192,16384,2,2,1,64,256,256.0,128.0,9.087908765915905,85.2,0.0833,721.134,6553600,78643200,10.6624,128000000000.0,2048000000000.0,128000000000.0,256000000000.0,170.5984,1.3328,85.23323797565187,5.327077373478242
l1_matrix_add,64,128,8192,16384,2,2,1,64,256,256.0,256.0,15.832475708687857,74.21,0.0833,413.934,6553600,78643200,21.3248,256000000000.0,2048000000000.0,256000000000.0,256000000000.0,170.5984,5.3312,74.24442765553654,9.280553456942068
l1_matrix_add,32,128,8192,16384,2,4,1,64,256,256.0,128.0,9.03767813752341,84.73,0.0833,725.142,6553600,78643200,10.6624,128000000000.0,2048000000000.0,128000000000.0,256000000000.0,170.5984,1.3328,84.76213739423966,5.297633587139979
l1_matrix_add,64,128,8192,16384,2,4,1,64,256,256.0,256.0,15.680644682755025,73.5,0.0833,417.942,6553600,78643200,21.3248,256000000000.0,2048000000000.0,256000000000.0,256000000000.0,170.5984,5.3312,73.53243492438394,9.191554365547992
l1_matrix_add,32,128,8192,16384,2,8,1,64,256,256.0,128.0,8.911685436650286,83.55,0.0833,735.394,6553600,78643200,10.6624,128000000000.0,2048000000000.0,128000000000.0,256000000000.0,170.5984,1.3328,83.58048316186117,5.223780197616323
l1_matrix_add,64,128,8192,16384,2,8,1,64,256,256.0,256.0,15.298102443317237,71.71,0.0833,428.393,6553600,78643200,21.3248,256000000000.0,2048000000000.0,256000000000.0,256000000000.0,170.5984,5.3312,71.73855062329886,8.967318827912358
l1_matrix_add,32,128,8192,16384,2,16,1,64,256,256.0,128.0,8.64949332573124,81.09,0.0833,757.686,6553600,78643200,10.6624,128000000000.0,2048000000000.0,128000000000.0,256000000000.0,170.5984,1.3328,81.12144850813362,5.070090531758352
l1_matrix_add,64,128,8192,16384,2,16,1,64,256,256.0,256.0,14.452081831032196,67.74,0.0833,453.471,6553600,78643200,21.3248,256000000000.0,2048000000000.0,256000000000.0,256000000000.0,170.5984,5.3312,67.77124207979534,8.471405259974418
l1_matrix_add,32,128,8192,16384,2,1,1,32,32,256.0,128.0,4.662287235480507,43.71,0.0833,1405.662,6553600,78643200,10.6624,128000000000.0,128000000000.0,128000000000.0,256000000000.0,10.6624,10.6624,43.726433405992154,43.726433405992154
l1_matrix_add,64,128,8192,16384,2,1,1,32,32,256.0,128.0,5.568939160257408,52.21,0.0833,1176.813,6553600,78643200,10.6624,256000000000.0,128000000000.0,128000000000.0,256000000000.0,10.6624,42.6496,52.2296965060156,52.2296965060156
l1_matrix_add,32,128,8192,16384,2,2,1,32,32,256.0,128.0,4.673521678577007,43.81,0.0833,1402.283,6553600,78643200,10.6624,128000000000.0,128000000000.0,128000000000.0,256000000000.0,10.6624,10.6624,43.83179845604186,43.83179845604186
l1_matrix_add,128,32,8192,16384,2,1,1,32,32,64.0,128.0,6.568859460526804,61.58,0.0833,997.677,6553600,78643200,10.6624,512000000000.0,128000000000.0,128000000000.0,64000000000.0,10.6624,64.0,61.607700522647846,61.607700522647846
l1_matrix_add,16,32,8192,16384,2,2,1,32,32,64.0,64.0,3.2496153428493937,60.93,0.0833,2016.731,6553600,78643200,5.3312,64000000000.0,128000000000.0,64000000000.0,64000000000.0,10.6624,2.6656,60.95466954624463,30.477334773122315
l1_matrix_add,128,32,8192,16384,2,2,1,32,32,64.0,128.0,6.59118292503857,61.79,0.0833,994.298,6553600,78643200,10.6624,512000000000.0,128000000000.0,128000000000.0,64000000000.0,10.6624,64.0,61.81706674893617,61.81706674893617
l1_matrix_add,16,32,8192,16384,2,4,1,32,32,64.0,64.0,3.2560346390892083,61.05,0.0833,2012.755,6553600,78643200,5.3312,64000000000.0,128000000000.0,64000000000.0,64000000000.0,10.6624,2.6656,61.07507951472855,30.537539757364275
l1_matrix_add,128,32,8192,16384,2,4,1,32,32,64.0,128.0,6.6176455738638555,62.04,0.0833,990.322,6553600,78643200,10.6624,512000000000.0,128000000000.0,128000000000.0,64000000000.0,10.6624,64.0,62.06525335631618,62.06525335631618
l1_matrix_add,16,32,8192,16384,2,8,1,32,32,64.0,64.0,3.27248196005371,61.36,0.0833,2002.639,6553600,78643200,5.3312,64000000000.0,128000000000.0,64000000000.0,64000000000.0,10.6624,2.6656,61.38359018708189,30.691795093540946
l1_matrix_add,128,32,8192,16384,2,8,1,32,32,64.0,128.0,6.685941526577067,62.68,0.0833,980.206,6553600,78643200,10.6624,512000000000.0,128000000000.0,128000000000.0,64000000000.0,10.6624,64.0,62.705784125310124,62.705784125310124
l1_matrix_add,16,32,8192,16384,2,16,1,32,32,64.0,64.0,3.2922918794386993,61.73,0.0833,1990.589,6553600,78643200,5.3312,64000000000.0,128000000000.0,64000000000.0,64000000000.0,10.6624,2.6656,61.75517480939937,30.877587404699685
l1_matrix_add,128,32,8192,16384,2,16,1,32,32,64.0,128.0,6.700296286905511,62.82,0.0833,978.106,6553600,78643200,10.6624,512000000000.0,128000000000.0,128000000000.0,64000000000.0,10.6624,64.0,62.84041385528127,62.84041385528127
l1_matrix_add,16,32,8192,16384,2,1,1,32,64,64.0,64.0,4.0114020381418625,75.21,0.0833,1633.743,6553600,78643200,5.3312,64000000000.0,256000000000.0,64000000000.0,64000000000.0,21.3248,1.3328,75.24388576946771,18.810971442366927
l1_matrix_add,128,32,8192,16384,2,1,1,32,64,64.0,256.0,11.733384896059928,55.0,0.0833,558.543,6553600,78643200,21.3248,512000000000.0,256000000000.0,256000000000.0,64000000000.0,21.3248,64.0,55.02225060052112,55.02225060052112
l1_matrix_add,16,32,8192,16384,2,2,1,32,64,64.0,64.0,4.011367663612154,75.21,0.0833,1633.757,6553600,78643200,5.3312,64000000000.0,256000000000.0,64000000000.0,64000000000.0,21.3248,1.3328,75.24324098912352,18.81081024728088
l1_matrix_add,128,32,8192,16384,2,2,1,32,64,64.0,256.0,11.708063049463068,54.88,0.0833,559.751,6553600,78643200,21.3248,512000000000.0,256000000000.0,256000000000.0,64000000000.0,21.3248,64.0,54.90350694713698,54.90350694713698
l1_matrix_add,16,32,8192,16384,2,4,1,32,64,64.0,64.0,4.011328379156713,75.21,0.0833,1633.773,6553600,78643200,5.3312,64000000000.0,256000000000.0,64000000000.0,64000000000.0,21.3248,1.3328,75.2425041108327,18.810626027708174
l1_matrix_add,128,32,8192,16384,2,4,1,32,64,64.0,256.0,11.67034689080419,54.7,0.0833,561.56,6553600,78643200,21.3248,512000000000.0,256000000000.0,256000000000.0,64000000000.0,21.3248,64.0,54.72664170732757,54.72664170732757
l1_matrix_add,16,32,8192,16384,2,8,1,32,64,64.0,64.0,4.010672933343126,75.2,0.0833,1634.04,6553600,78643200,5.3312,64000000000.0,256000000000.0,64000000000.0,64000000000.0,21.3248,1.3328,75.23020958401722,18.807552396004304
l1_matrix_add,128,32,8192,16384,2,8,1,32,64,64.0,256.0,11.513521395480398,53.97,0.0833,569.209,6553600,78643200,21.3248,512000000000.0,256000000000.0,256000000000.0,64000000000.0,21.3248,64.0,53.991228032527374,53.991228032527374
l1_matrix_add,16,32,8192,16384,2,16,1,32,64,64.0,64.0,3.9860449500527944,74.74,0.0833,1644.136,6553600,78643200,5.3312,64000000000.0,256000000000.0,64000000000.0,64000000000.0,21.3248,1.3328,74.7682501135353,18.692062528383826
l1_matrix_add,128,32,8192,16384,2,16,1,32,64,64.0,256.0,10.96890058262242,51.42,0.0833,597.471,6553600,78643200,21.3248,512000000000.0,256000000000.0,256000000000.0,64000000000.0,21.3248,64.0,51.43729639960243,51.43729639960243
