name,time_ns,compiler,cluster,source_file,kernel
s272_run_timed,575140558,intel,intel_xeon,runtimes_v7f_default.csv,cpp_s272
s272_run_timed,575098093,intel,intel_xeon,runtimes_v7f_default.csv,cpp_s272
s272_run_timed,575224882,intel,intel_xeon,runtimes_v7f_default.csv,cpp_s272
s272_run_timed,574303143,intel,intel_xeon,runtimes_v7f_default.csv,cpp_s272
s272_run_timed,575565989,intel,intel_xeon,runtimes_v7f_default.csv,cpp_s272
s272_run_timed,575173297,intel,intel_xeon,runtimes_v7f_default.csv,cpp_s272
s272_run_timed,575457664,intel,intel_xeon,runtimes_v7f_default.csv,cpp_s272
dace_s272_cpy,9656620000,intel,intel_xeon,runtimes_v7f_default.csv,dace_s272
dace_s272_cpy,14723651000,intel,intel_xeon,runtimes_v7f_default.csv,dace_s272
dace_s272_cpy,210761000,intel,intel_xeon,runtimes_v7f_default.csv,dace_s272
dace_s272_cpy,210736000,intel,intel_xeon,runtimes_v7f_default.csv,dace_s272
dace_s272_cpy,210725000,intel,intel_xeon,runtimes_v7f_default.csv,dace_s272
dace_s272_cpy,210542000,intel,intel_xeon,runtimes_v7f_default.csv,dace_s272
dace_s272_cpy,210550000,intel,intel_xeon,runtimes_v7f_default.csv,dace_s272
dace_s272_cpy,210610000,intel,intel_xeon,runtimes_v7f_default.csv,dace_s272
dace_s272_cpy,210528000,intel,intel_xeon,runtimes_v7f_default.csv,dace_s272
dace_s272_cpy,210542000,intel,intel_xeon,runtimes_v7f_default.csv,dace_s272
dace_s272_cpy,210466000,intel,intel_xeon,runtimes_v7f_default.csv,dace_s272
s292_run_timed,101125041,intel,intel_xeon,runtimes_v7f_default.csv,cpp_s292
s292_run_timed,100929040,intel,intel_xeon,runtimes_v7f_default.csv,cpp_s292
s292_run_timed,100905480,intel,intel_xeon,runtimes_v7f_default.csv,cpp_s292
s292_run_timed,100797449,intel,intel_xeon,runtimes_v7f_default.csv,cpp_s292
s292_run_timed,100914534,intel,intel_xeon,runtimes_v7f_default.csv,cpp_s292
s292_run_timed,101075994,intel,intel_xeon,runtimes_v7f_default.csv,cpp_s292
s292_run_timed,100811815,intel,intel_xeon,runtimes_v7f_default.csv,cpp_s292
s292_run_timed,100848094,intel,intel_xeon,runtimes_v7f_default.csv,cpp_s292
s292_run_timed,100894011,intel,intel_xeon,runtimes_v7f_default.csv,cpp_s292
s292_run_timed,100864271,intel,intel_xeon,runtimes_v7f_default.csv,cpp_s292
s292_run_timed,100903167,intel,intel_xeon,runtimes_v7f_default.csv,cpp_s292
s292_cpy,91503000,intel,intel_xeon,runtimes_v7f_default.csv,dace_s292
s292_cpy,91522000,intel,intel_xeon,runtimes_v7f_default.csv,dace_s292
s292_cpy,91396000,intel,intel_xeon,runtimes_v7f_default.csv,dace_s292
s292_cpy,91420000,intel,intel_xeon,runtimes_v7f_default.csv,dace_s292
s292_cpy,91425000,intel,intel_xeon,runtimes_v7f_default.csv,dace_s292
s292_cpy,91343000,intel,intel_xeon,runtimes_v7f_default.csv,dace_s292
s292_cpy,91244000,intel,intel_xeon,runtimes_v7f_default.csv,dace_s292
s292_cpy,91225000,intel,intel_xeon,runtimes_v7f_default.csv,dace_s292
s292_cpy,91169000,intel,intel_xeon,runtimes_v7f_default.csv,dace_s292
s292_cpy,91144000,intel,intel_xeon,runtimes_v7f_default.csv,dace_s292
s292_cpy,91180000,intel,intel_xeon,runtimes_v7f_default.csv,dace_s292
s293_run_timed,234941260,intel,intel_xeon,runtimes_v7f_default.csv,cpp_s293
s293_run_timed,234515935,intel,intel_xeon,runtimes_v7f_default.csv,cpp_s293
s293_run_timed,234511043,intel,intel_xeon,runtimes_v7f_default.csv,cpp_s293
s293_run_timed,234291639,intel,intel_xeon,runtimes_v7f_default.csv,cpp_s293
s293_run_timed,234730144,intel,intel_xeon,runtimes_v7f_default.csv,cpp_s293
s293_run_timed,234493883,intel,intel_xeon,runtimes_v7f_default.csv,cpp_s293
s293_run_timed,234402793,intel,intel_xeon,runtimes_v7f_default.csv,cpp_s293
s293_run_timed,234141957,intel,intel_xeon,runtimes_v7f_default.csv,cpp_s293
s293_run_timed,234718167,intel,intel_xeon,runtimes_v7f_default.csv,cpp_s293
s293_run_timed,234265393,intel,intel_xeon,runtimes_v7f_default.csv,cpp_s293
s293_run_timed,234035227,intel,intel_xeon,runtimes_v7f_default.csv,cpp_s293
s293,234682000,intel,intel_xeon,runtimes_v7f_default.csv,dace_s293
s293,235141000,intel,intel_xeon,runtimes_v7f_default.csv,dace_s293
s293,234556000,intel,intel_xeon,runtimes_v7f_default.csv,dace_s293
s293,234896000,intel,intel_xeon,runtimes_v7f_default.csv,dace_s293
s293,234120000,intel,intel_xeon,runtimes_v7f_default.csv,dace_s293
s293,234139000,intel,intel_xeon,runtimes_v7f_default.csv,dace_s293
s293,234591000,intel,intel_xeon,runtimes_v7f_default.csv,dace_s293
s293,234186000,intel,intel_xeon,runtimes_v7f_default.csv,dace_s293
s293,234287000,intel,intel_xeon,runtimes_v7f_default.csv,dace_s293
s293,234079000,intel,intel_xeon,runtimes_v7f_default.csv,dace_s293
s293,233847000,intel,intel_xeon,runtimes_v7f_default.csv,dace_s293
s311_run_timed,237572653,intel,intel_xeon,runtimes_v7f_default.csv,cpp_s311
s311_run_timed,237724492,intel,intel_xeon,runtimes_v7f_default.csv,cpp_s311
s311_run_timed,237552759,intel,intel_xeon,runtimes_v7f_default.csv,cpp_s311
s311_run_timed,237577491,intel,intel_xeon,runtimes_v7f_default.csv,cpp_s311
s311_run_timed,237538743,intel,intel_xeon,runtimes_v7f_default.csv,cpp_s311
s311_run_timed,237959527,intel,intel_xeon,runtimes_v7f_default.csv,cpp_s311
s311_run_timed,237551620,intel,intel_xeon,runtimes_v7f_default.csv,cpp_s311
s311_run_timed,237542087,intel,intel_xeon,runtimes_v7f_default.csv,cpp_s311
s311_run_timed,237604292,intel,intel_xeon,runtimes_v7f_default.csv,cpp_s311
s311_run_timed,237864996,intel,intel_xeon,runtimes_v7f_default.csv,cpp_s311
s311_run_timed,237547267,intel,intel_xeon,runtimes_v7f_default.csv,cpp_s311
base_s311,237505000,intel,intel_xeon,runtimes_v7f_default.csv,dace_s311
base_s311,237610000,intel,intel_xeon,runtimes_v7f_default.csv,dace_s311
base_s311,237505000,intel,intel_xeon,runtimes_v7f_default.csv,dace_s311
base_s311,237418000,intel,intel_xeon,runtimes_v7f_default.csv,dace_s311
base_s311,237492000,intel,intel_xeon,runtimes_v7f_default.csv,dace_s311
base_s311,237481000,intel,intel_xeon,runtimes_v7f_default.csv,dace_s311
base_s311,237605000,intel,intel_xeon,runtimes_v7f_default.csv,dace_s311
base_s311,237475000,intel,intel_xeon,runtimes_v7f_default.csv,dace_s311
base_s311,237482000,intel,intel_xeon,runtimes_v7f_default.csv,dace_s311
base_s311,237526000,intel,intel_xeon,runtimes_v7f_default.csv,dace_s311
s1421_run_timed,526021854,intel,intel_xeon,runtimes_v7f_default.csv,cpp_s1421
s1421_run_timed,525848670,intel,intel_xeon,runtimes_v7f_default.csv,cpp_s1421
s1421_run_timed,525438317,intel,intel_xeon,runtimes_v7f_default.csv,cpp_s1421
s1421_run_timed,524697756,intel,intel_xeon,runtimes_v7f_default.csv,cpp_s1421
s1421_run_timed,524204535,intel,intel_xeon,runtimes_v7f_default.csv,cpp_s1421
s1421_run_timed,523697124,intel,intel_xeon,runtimes_v7f_default.csv,cpp_s1421
s1421_run_timed,523317062,intel,intel_xeon,runtimes_v7f_default.csv,cpp_s1421
s1421_run_timed,522770180,intel,intel_xeon,runtimes_v7f_default.csv,cpp_s1421
s1421_run_timed,522698665,intel,intel_xeon,runtimes_v7f_default.csv,cpp_s1421
s1421_run_timed,522475440,intel,intel_xeon,runtimes_v7f_default.csv,cpp_s1421
s1421_run_timed,522141187,intel,intel_xeon,runtimes_v7f_default.csv,cpp_s1421
base_s1421,510297000,intel,intel_xeon,runtimes_v7f_default.csv,dace_s1421
base_s1421,508191000,intel,intel_xeon,runtimes_v7f_default.csv,dace_s1421
base_s1421,507387000,intel,intel_xeon,runtimes_v7f_default.csv,dace_s1421
base_s1421,506002000,intel,intel_xeon,runtimes_v7f_default.csv,dace_s1421
base_s1421,505742000,intel,intel_xeon,runtimes_v7f_default.csv,dace_s1421
base_s1421,505122000,intel,intel_xeon,runtimes_v7f_default.csv,dace_s1421
base_s1421,505220000,intel,intel_xeon,runtimes_v7f_default.csv,dace_s1421
base_s1421,504895000,intel,intel_xeon,runtimes_v7f_default.csv,dace_s1421
base_s1421,505053000,intel,intel_xeon,runtimes_v7f_default.csv,dace_s1421
base_s1421,504349000,intel,intel_xeon,runtimes_v7f_default.csv,dace_s1421
s4112_run_timed,767903763,intel,intel_xeon,runtimes_v7f_default.csv,cpp_s4112
s4112_run_timed,1117639241,intel,intel_xeon,runtimes_v7f_default.csv,cpp_s4112
s4112_run_timed,766938353,intel,intel_xeon,runtimes_v7f_default.csv,cpp_s4112
s4112_run_timed,766403652,intel,intel_xeon,runtimes_v7f_default.csv,cpp_s4112
s4112_run_timed,766644727,intel,intel_xeon,runtimes_v7f_default.csv,cpp_s4112
s4112_run_timed,766406215,intel,intel_xeon,runtimes_v7f_default.csv,cpp_s4112
s4112_run_timed,767190211,intel,intel_xeon,runtimes_v7f_default.csv,cpp_s4112
s4112_run_timed,766573494,intel,intel_xeon,runtimes_v7f_default.csv,cpp_s4112
s4112_run_timed,766644874,intel,intel_xeon,runtimes_v7f_default.csv,cpp_s4112
s4112_run_timed,766598596,intel,intel_xeon,runtimes_v7f_default.csv,cpp_s4112
s4112_run_timed,766783499,intel,intel_xeon,runtimes_v7f_default.csv,cpp_s4112
dace_s4112_cpy,687586000,intel,intel_xeon,runtimes_v7f_default.csv,dace_s4112
dace_s4112_cpy,1920796000,intel,intel_xeon,runtimes_v7f_default.csv,dace_s4112
dace_s4112_cpy,686662000,intel,intel_xeon,runtimes_v7f_default.csv,dace_s4112
dace_s4112_cpy,686533000,intel,intel_xeon,runtimes_v7f_default.csv,dace_s4112
dace_s4112_cpy,686493000,intel,intel_xeon,runtimes_v7f_default.csv,dace_s4112
dace_s4112_cpy,686505000,intel,intel_xeon,runtimes_v7f_default.csv,dace_s4112
dace_s4112_cpy,686479000,intel,intel_xeon,runtimes_v7f_default.csv,dace_s4112
dace_s4112_cpy,686542000,intel,intel_xeon,runtimes_v7f_default.csv,dace_s4112
dace_s4112_cpy,686798000,intel,intel_xeon,runtimes_v7f_default.csv,dace_s4112
dace_s4112_cpy,686411000,intel,intel_xeon,runtimes_v7f_default.csv,dace_s4112
dace_s4112_cpy,686482000,intel,intel_xeon,runtimes_v7f_default.csv,dace_s4112
s4113_run_timed,1503021120,intel,intel_xeon,runtimes_v7f_default.csv,cpp_s4113
s4113_run_timed,2211332366,intel,intel_xeon,runtimes_v7f_default.csv,cpp_s4113
s4113_run_timed,2166702587,intel,intel_xeon,runtimes_v7f_default.csv,cpp_s4113
s4113_run_timed,2167232153,intel,intel_xeon,runtimes_v7f_default.csv,cpp_s4113
s4113_run_timed,2166806848,intel,intel_xeon,runtimes_v7f_default.csv,cpp_s4113
s4113_run_timed,2166937376,intel,intel_xeon,runtimes_v7f_default.csv,cpp_s4113
s4113_run_timed,2166804504,intel,intel_xeon,runtimes_v7f_default.csv,cpp_s4113
s4113_run_timed,2166382088,intel,intel_xeon,runtimes_v7f_default.csv,cpp_s4113
s4113_run_timed,2166352336,intel,intel_xeon,runtimes_v7f_default.csv,cpp_s4113
s4113_run_timed,2166569718,intel,intel_xeon,runtimes_v7f_default.csv,cpp_s4113
s4113_run_timed,2166267654,intel,intel_xeon,runtimes_v7f_default.csv,cpp_s4113
dace_s4113_cpy,1503714000,intel,intel_xeon,runtimes_v7f_default.csv,dace_s4113
dace_s4113_cpy,3466410000,intel,intel_xeon,runtimes_v7f_default.csv,dace_s4113
dace_s4113_cpy,1977586000,intel,intel_xeon,runtimes_v7f_default.csv,dace_s4113
dace_s4113_cpy,1977538000,intel,intel_xeon,runtimes_v7f_default.csv,dace_s4113
dace_s4113_cpy,1977568000,intel,intel_xeon,runtimes_v7f_default.csv,dace_s4113
dace_s4113_cpy,1977307000,intel,intel_xeon,runtimes_v7f_default.csv,dace_s4113
dace_s4113_cpy,1976753000,intel,intel_xeon,runtimes_v7f_default.csv,dace_s4113
dace_s4113_cpy,1977103000,intel,intel_xeon,runtimes_v7f_default.csv,dace_s4113
dace_s4113_cpy,1977745000,intel,intel_xeon,runtimes_v7f_default.csv,dace_s4113
dace_s4113_cpy,1977890000,intel,intel_xeon,runtimes_v7f_default.csv,dace_s4113
dace_s4113_cpy,1977079000,intel,intel_xeon,runtimes_v7f_default.csv,dace_s4113
s4114_run_timed,53055201502,intel,intel_xeon,runtimes_v7f_default.csv,cpp_s4114
s4114_run_timed,26446079457,intel,intel_xeon,runtimes_v7f_default.csv,cpp_s4114
s4114_run_timed,1112185866,intel,intel_xeon,runtimes_v7f_default.csv,cpp_s4114
s4114_run_timed,1111937993,intel,intel_xeon,runtimes_v7f_default.csv,cpp_s4114
s4114_run_timed,1111772382,intel,intel_xeon,runtimes_v7f_default.csv,cpp_s4114
s4114_run_timed,1111877940,intel,intel_xeon,runtimes_v7f_default.csv,cpp_s4114
s4114_run_timed,1111875093,intel,intel_xeon,runtimes_v7f_default.csv,cpp_s4114
s4114_run_timed,1111990402,intel,intel_xeon,runtimes_v7f_default.csv,cpp_s4114
s4114_run_timed,1111882649,intel,intel_xeon,runtimes_v7f_default.csv,cpp_s4114
s4114_run_timed,1111808566,intel,intel_xeon,runtimes_v7f_default.csv,cpp_s4114
s4114_run_timed,1111432314,intel,intel_xeon,runtimes_v7f_default.csv,cpp_s4114
s481_run_timed,32926533759,intel,intel_xeon,runtimes_v7f_default.csv,cpp_s481
s481_run_timed,11791591506,intel,intel_xeon,runtimes_v7f_default.csv,cpp_s481
s481_run_timed,139310163,intel,intel_xeon,runtimes_v7f_default.csv,cpp_s481
s481_run_timed,139168614,intel,intel_xeon,runtimes_v7f_default.csv,cpp_s481
s481_run_timed,139286310,intel,intel_xeon,runtimes_v7f_default.csv,cpp_s481
s481_run_timed,139199439,intel,intel_xeon,runtimes_v7f_default.csv,cpp_s481
s481_run_timed,139214823,intel,intel_xeon,runtimes_v7f_default.csv,cpp_s481
s481_run_timed,139160374,intel,intel_xeon,runtimes_v7f_default.csv,cpp_s481
s481_run_timed,139189775,intel,intel_xeon,runtimes_v7f_default.csv,cpp_s481
s481_run_timed,139183925,intel,intel_xeon,runtimes_v7f_default.csv,cpp_s481
s481_run_timed,139017100,intel,intel_xeon,runtimes_v7f_default.csv,cpp_s481
base_s481,1816468000,intel,intel_xeon,runtimes_v7f_default.csv,dace_s481
base_s481,139513000,intel,intel_xeon,runtimes_v7f_default.csv,dace_s481
base_s481,139365000,intel,intel_xeon,runtimes_v7f_default.csv,dace_s481
base_s481,139354000,intel,intel_xeon,runtimes_v7f_default.csv,dace_s481
base_s481,139236000,intel,intel_xeon,runtimes_v7f_default.csv,dace_s481
base_s481,139278000,intel,intel_xeon,runtimes_v7f_default.csv,dace_s481
base_s481,139191000,intel,intel_xeon,runtimes_v7f_default.csv,dace_s481
base_s481,139234000,intel,intel_xeon,runtimes_v7f_default.csv,dace_s481
base_s481,139245000,intel,intel_xeon,runtimes_v7f_default.csv,dace_s481
base_s481,139162000,intel,intel_xeon,runtimes_v7f_default.csv,dace_s481
s482_run_timed,142273534,intel,intel_xeon,runtimes_v7f_default.csv,cpp_s482
s482_run_timed,1036636194,intel,intel_xeon,runtimes_v7f_default.csv,cpp_s482
s482_run_timed,142123484,intel,intel_xeon,runtimes_v7f_default.csv,cpp_s482
s482_run_timed,141923381,intel,intel_xeon,runtimes_v7f_default.csv,cpp_s482
s482_run_timed,142007134,intel,intel_xeon,runtimes_v7f_default.csv,cpp_s482
s482_run_timed,142124431,intel,intel_xeon,runtimes_v7f_default.csv,cpp_s482
s482_run_timed,141944032,intel,intel_xeon,runtimes_v7f_default.csv,cpp_s482
s482_run_timed,142018462,intel,intel_xeon,runtimes_v7f_default.csv,cpp_s482
s482_run_timed,142009719,intel,intel_xeon,runtimes_v7f_default.csv,cpp_s482
s482_run_timed,141893991,intel,intel_xeon,runtimes_v7f_default.csv,cpp_s482
s482_run_timed,141954424,intel,intel_xeon,runtimes_v7f_default.csv,cpp_s482
base_s482,134304000,intel,intel_xeon,runtimes_v7f_default.csv,dace_s482
base_s482,134239000,intel,intel_xeon,runtimes_v7f_default.csv,dace_s482
base_s482,134124000,intel,intel_xeon,runtimes_v7f_default.csv,dace_s482
base_s482,134164000,intel,intel_xeon,runtimes_v7f_default.csv,dace_s482
base_s482,134259000,intel,intel_xeon,runtimes_v7f_default.csv,dace_s482
base_s482,134280000,intel,intel_xeon,runtimes_v7f_default.csv,dace_s482
base_s482,134279000,intel,intel_xeon,runtimes_v7f_default.csv,dace_s482
base_s482,134197000,intel,intel_xeon,runtimes_v7f_default.csv,dace_s482
base_s482,134294000,intel,intel_xeon,runtimes_v7f_default.csv,dace_s482
base_s482,134107000,intel,intel_xeon,runtimes_v7f_default.csv,dace_s482
s491_run_timed,60378359627,intel,intel_xeon,runtimes_v7f_default.csv,cpp_s491
s491_run_timed,26454809340,intel,intel_xeon,runtimes_v7f_default.csv,cpp_s491
s491_run_timed,1396390860,intel,intel_xeon,runtimes_v7f_default.csv,cpp_s491
s491_run_timed,1395976508,intel,intel_xeon,runtimes_v7f_default.csv,cpp_s491
s491_run_timed,1395580223,intel,intel_xeon,runtimes_v7f_default.csv,cpp_s491
s491_run_timed,1396060417,intel,intel_xeon,runtimes_v7f_default.csv,cpp_s491
s491_run_timed,1396234503,intel,intel_xeon,runtimes_v7f_default.csv,cpp_s491
s491_run_timed,1395713218,intel,intel_xeon,runtimes_v7f_default.csv,cpp_s491
s491_run_timed,1395749806,intel,intel_xeon,runtimes_v7f_default.csv,cpp_s491
s491_run_timed,1396687118,intel,intel_xeon,runtimes_v7f_default.csv,cpp_s491
s491_run_timed,1396339110,intel,intel_xeon,runtimes_v7f_default.csv,cpp_s491
dace_s491,52264085000,intel,intel_xeon,runtimes_v7f_default.csv,dace_s491
dace_s491,19637078000,intel,intel_xeon,runtimes_v7f_default.csv,dace_s491
dace_s491,1499310000,intel,intel_xeon,runtimes_v7f_default.csv,dace_s491
dace_s491,1498815000,intel,intel_xeon,runtimes_v7f_default.csv,dace_s491
dace_s491,1498048000,intel,intel_xeon,runtimes_v7f_default.csv,dace_s491
dace_s491,1498656000,intel,intel_xeon,runtimes_v7f_default.csv,dace_s491
dace_s491,1498586000,intel,intel_xeon,runtimes_v7f_default.csv,dace_s491
dace_s491,1498927000,intel,intel_xeon,runtimes_v7f_default.csv,dace_s491
dace_s491,1498818000,intel,intel_xeon,runtimes_v7f_default.csv,dace_s491
dace_s491,1498207000,intel,intel_xeon,runtimes_v7f_default.csv,dace_s491
dace_s491,1498001000,intel,intel_xeon,runtimes_v7f_default.csv,dace_s491
s31111_run_timed,43056933,intel,intel_xeon,runtimes_v7f_default.csv,cpp_s31111
s31111_run_timed,43043722,intel,intel_xeon,runtimes_v7f_default.csv,cpp_s31111
s31111_run_timed,43056700,intel,intel_xeon,runtimes_v7f_default.csv,cpp_s31111
s31111_run_timed,43053871,intel,intel_xeon,runtimes_v7f_default.csv,cpp_s31111
s31111_run_timed,43070829,intel,intel_xeon,runtimes_v7f_default.csv,cpp_s31111
s31111_run_timed,43017841,intel,intel_xeon,runtimes_v7f_default.csv,cpp_s31111
s31111_run_timed,43000104,intel,intel_xeon,runtimes_v7f_default.csv,cpp_s31111
s31111_run_timed,43001595,intel,intel_xeon,runtimes_v7f_default.csv,cpp_s31111
s31111_run_timed,43044689,intel,intel_xeon,runtimes_v7f_default.csv,cpp_s31111
s31111_run_timed,43004409,intel,intel_xeon,runtimes_v7f_default.csv,cpp_s31111
s31111_run_timed,43038670,intel,intel_xeon,runtimes_v7f_default.csv,cpp_s31111
dace_s31111_cpy,43005000,intel,intel_xeon,runtimes_v7f_default.csv,dace_s31111
dace_s31111_cpy,43015000,intel,intel_xeon,runtimes_v7f_default.csv,dace_s31111
dace_s31111_cpy,43002000,intel,intel_xeon,runtimes_v7f_default.csv,dace_s31111
dace_s31111_cpy,42984000,intel,intel_xeon,runtimes_v7f_default.csv,dace_s31111
dace_s31111_cpy,42969000,intel,intel_xeon,runtimes_v7f_default.csv,dace_s31111
dace_s31111_cpy,42982000,intel,intel_xeon,runtimes_v7f_default.csv,dace_s31111
dace_s31111_cpy,42964000,intel,intel_xeon,runtimes_v7f_default.csv,dace_s31111
dace_s31111_cpy,42988000,intel,intel_xeon,runtimes_v7f_default.csv,dace_s31111
dace_s31111_cpy,42988000,intel,intel_xeon,runtimes_v7f_default.csv,dace_s31111
dace_s31111_cpy,42973000,intel,intel_xeon,runtimes_v7f_default.csv,dace_s31111
dace_s31111_cpy,43003000,intel,intel_xeon,runtimes_v7f_default.csv,dace_s31111
s274_run_timed,58070267478,intel,intel_xeon,runtimes_v7f_default.csv,cpp_s274
s274_run_timed,10171291342,intel,intel_xeon,runtimes_v7f_default.csv,cpp_s274
s274_run_timed,212715573,intel,intel_xeon,runtimes_v7f_default.csv,cpp_s274
s274_run_timed,212333662,intel,intel_xeon,runtimes_v7f_default.csv,cpp_s274
s274_run_timed,212456546,intel,intel_xeon,runtimes_v7f_default.csv,cpp_s274
s274_run_timed,212438560,intel,intel_xeon,runtimes_v7f_default.csv,cpp_s274
s274_run_timed,212387345,intel,intel_xeon,runtimes_v7f_default.csv,cpp_s274
s274_run_timed,212367299,intel,intel_xeon,runtimes_v7f_default.csv,cpp_s274
s274_run_timed,212410205,intel,intel_xeon,runtimes_v7f_default.csv,cpp_s274
s274_run_timed,212311204,intel,intel_xeon,runtimes_v7f_default.csv,cpp_s274
s274_run_timed,212310637,intel,intel_xeon,runtimes_v7f_default.csv,cpp_s274
base_s274,42196649000,intel,intel_xeon,runtimes_v7f_default.csv,dace_s274
base_s274,5785662000,intel,intel_xeon,runtimes_v7f_default.csv,dace_s274
base_s274,213739000,intel,intel_xeon,runtimes_v7f_default.csv,dace_s274
base_s274,213676000,intel,intel_xeon,runtimes_v7f_default.csv,dace_s274
base_s274,213601000,intel,intel_xeon,runtimes_v7f_default.csv,dace_s274
base_s274,213626000,intel,intel_xeon,runtimes_v7f_default.csv,dace_s274
base_s274,213637000,intel,intel_xeon,runtimes_v7f_default.csv,dace_s274
base_s274,213484000,intel,intel_xeon,runtimes_v7f_default.csv,dace_s274
base_s274,213638000,intel,intel_xeon,runtimes_v7f_default.csv,dace_s274
base_s274,213573000,intel,intel_xeon,runtimes_v7f_default.csv,dace_s274
s272_run_timed,308110181,intel,intel_xeon,runtimes_v7f_force_width_512.csv,cpp_s272
s272_run_timed,325202370,intel,intel_xeon,runtimes_v7f_force_width_512.csv,cpp_s272
s272_run_timed,325445131,intel,intel_xeon,runtimes_v7f_force_width_512.csv,cpp_s272
s272_run_timed,324990913,intel,intel_xeon,runtimes_v7f_force_width_512.csv,cpp_s272
s272_run_timed,325211956,intel,intel_xeon,runtimes_v7f_force_width_512.csv,cpp_s272
s272_run_timed,325022244,intel,intel_xeon,runtimes_v7f_force_width_512.csv,cpp_s272
s272_run_timed,324704438,intel,intel_xeon,runtimes_v7f_force_width_512.csv,cpp_s272
s272_run_timed,325004217,intel,intel_xeon,runtimes_v7f_force_width_512.csv,cpp_s272
s272_run_timed,325332084,intel,intel_xeon,runtimes_v7f_force_width_512.csv,cpp_s272
s272_run_timed,324820746,intel,intel_xeon,runtimes_v7f_force_width_512.csv,cpp_s272
s272_run_timed,325281419,intel,intel_xeon,runtimes_v7f_force_width_512.csv,cpp_s272
dace_s272_cpy,223242000,intel,intel_xeon,runtimes_v7f_force_width_512.csv,dace_s272
dace_s272_cpy,227562000,intel,intel_xeon,runtimes_v7f_force_width_512.csv,dace_s272
dace_s272_cpy,223058000,intel,intel_xeon,runtimes_v7f_force_width_512.csv,dace_s272
dace_s272_cpy,222904000,intel,intel_xeon,runtimes_v7f_force_width_512.csv,dace_s272
dace_s272_cpy,223606000,intel,intel_xeon,runtimes_v7f_force_width_512.csv,dace_s272
dace_s272_cpy,222949000,intel,intel_xeon,runtimes_v7f_force_width_512.csv,dace_s272
dace_s272_cpy,222815000,intel,intel_xeon,runtimes_v7f_force_width_512.csv,dace_s272
dace_s272_cpy,222927000,intel,intel_xeon,runtimes_v7f_force_width_512.csv,dace_s272
dace_s272_cpy,223384000,intel,intel_xeon,runtimes_v7f_force_width_512.csv,dace_s272
dace_s272_cpy,224226000,intel,intel_xeon,runtimes_v7f_force_width_512.csv,dace_s272
dace_s272_cpy,223668000,intel,intel_xeon,runtimes_v7f_force_width_512.csv,dace_s272
s342_run_timed,299985597,intel,intel_xeon,runtimes_v7f_force_width_512.csv,cpp_s342
s342_run_timed,292080780,intel,intel_xeon,runtimes_v7f_force_width_512.csv,cpp_s342
s342_run_timed,289864918,intel,intel_xeon,runtimes_v7f_force_width_512.csv,cpp_s342
s342_run_timed,289521324,intel,intel_xeon,runtimes_v7f_force_width_512.csv,cpp_s342
s342_run_timed,289699113,intel,intel_xeon,runtimes_v7f_force_width_512.csv,cpp_s342
s342_run_timed,289755264,intel,intel_xeon,runtimes_v7f_force_width_512.csv,cpp_s342
s342_run_timed,289658637,intel,intel_xeon,runtimes_v7f_force_width_512.csv,cpp_s342
s342_run_timed,289577944,intel,intel_xeon,runtimes_v7f_force_width_512.csv,cpp_s342
s342_run_timed,289867786,intel,intel_xeon,runtimes_v7f_force_width_512.csv,cpp_s342
s342_run_timed,289778402,intel,intel_xeon,runtimes_v7f_force_width_512.csv,cpp_s342
s342_run_timed,289551297,intel,intel_xeon,runtimes_v7f_force_width_512.csv,cpp_s342
dace_s342,69926000,intel,intel_xeon,runtimes_v7f_force_width_512.csv,dace_s342
dace_s342,69871000,intel,intel_xeon,runtimes_v7f_force_width_512.csv,dace_s342
dace_s342,69844000,intel,intel_xeon,runtimes_v7f_force_width_512.csv,dace_s342
dace_s342,70095000,intel,intel_xeon,runtimes_v7f_force_width_512.csv,dace_s342
dace_s342,69996000,intel,intel_xeon,runtimes_v7f_force_width_512.csv,dace_s342
dace_s342,69585000,intel,intel_xeon,runtimes_v7f_force_width_512.csv,dace_s342
dace_s342,69878000,intel,intel_xeon,runtimes_v7f_force_width_512.csv,dace_s342
dace_s342,69637000,intel,intel_xeon,runtimes_v7f_force_width_512.csv,dace_s342
dace_s342,70092000,intel,intel_xeon,runtimes_v7f_force_width_512.csv,dace_s342
dace_s342,69814000,intel,intel_xeon,runtimes_v7f_force_width_512.csv,dace_s342
dace_s342,69534000,intel,intel_xeon,runtimes_v7f_force_width_512.csv,dace_s342
s343_run_timed,78552443,intel,intel_xeon,runtimes_v7f_force_width_512.csv,cpp_s343
s343_run_timed,80901150,intel,intel_xeon,runtimes_v7f_force_width_512.csv,cpp_s343
s343_run_timed,80438875,intel,intel_xeon,runtimes_v7f_force_width_512.csv,cpp_s343
s343_run_timed,72922515,intel,intel_xeon,runtimes_v7f_force_width_512.csv,cpp_s343
s343_run_timed,72929122,intel,intel_xeon,runtimes_v7f_force_width_512.csv,cpp_s343
s343_run_timed,72869990,intel,intel_xeon,runtimes_v7f_force_width_512.csv,cpp_s343
s343_run_timed,72921612,intel,intel_xeon,runtimes_v7f_force_width_512.csv,cpp_s343
s343_run_timed,73105488,intel,intel_xeon,runtimes_v7f_force_width_512.csv,cpp_s343
s343_run_timed,72906293,intel,intel_xeon,runtimes_v7f_force_width_512.csv,cpp_s343
s343_run_timed,72905644,intel,intel_xeon,runtimes_v7f_force_width_512.csv,cpp_s343
