,compiler,cluster,source_file,name,median_ns,mean_ns,variance_ns,impl,kernel,median_cpp_ns,median_kernel_ns,median_kernel_cpp_ns,num_impls,norm_runtime,speedup_over_median,norm_cpp_runtime,speedup_over_cpp_median
532,intel,intel_xeon,runtimes_v7f_default.csv,cpp_s222,81281044.0,81296122.54545455,5144166068.872963,cpp,s222,81281044.0,81290022.0,81281044.0,2,0.9998895559408263,1.0001104562584113,1.0,1.0
533,intel,intel_xeon,runtimes_v7f_default.csv,dace_s222,81299000.0,81319181.81818181,4978563636.36353,dace,s222,81281044.0,81290022.0,81281044.0,2,1.0001104440591737,0.9998895681373695,1.0002209125168224,0.9997791362747389
534,gcc,arm,runtimes_v8f_.csv,dace_s261,82632000.0,82667272.72727273,39633218181.81824,dace,s261,91060339.0,86846169.5,91060339.0,2,0.9514754706596472,1.0509992436344273,0.9074422619928968,1.1019984872688546
535,intel,amd_epyc,runtimes_v7f_default.csv,cpp_s244,82894622.0,82917470.81818181,13437450079.963594,cpp,s244,82894622.0,83022811.0,82894622.0,2,0.9984559785623255,1.0015464091265174,1.0,1.0
536,gcc,arm,runtimes_v8f_intrinsic_neon.csv,cpp_s321,82916881.0,83759744.18181819,8305899336051.162,cpp,s321,82916881.0,82963440.5,82916881.0,2,0.9994387949713827,1.000561520156553,1.0,1.0
537,graceclang,arm,runtimes_v8f_intrinsic_sve.csv,dace_s261,83008000.0,83136090.9090909,179156690909.09116,dace,s261,96298184.0,83304574.5,83601149.0,2,0.9964398773803232,1.0035728423766384,0.9929050137815689,1.0071456847532767
538,gcc,arm,runtimes_v8f_intrinsic_neon.csv,dace_s321,83010000.0,82963363.63636364,27870854545.45451,dace,s321,82916881.0,82963440.5,82916881.0,2,1.0005612050286175,0.9994391097458137,1.001123040313106,0.9988782194916275
539,graceclang,arm,runtimes_v8f_no_vectorize.csv,dace_s321,83076000.0,83146272.72727273,47718218181.81827,dace,s321,83172826.0,83124413.0,83172826.0,2,0.9994175838571034,1.0005827555491358,0.9988358457364428,1.0011655110982716
540,intel,amd_epyc,runtimes_v7f_default.csv,dace_s244,83151000.0,83138454.54545455,48005472727.27242,dace,s244,82894622.0,83022811.0,82894622.0,2,1.0015440214376745,0.9984583588892497,1.0030928182530345,0.9969167177784993
541,graceclang,arm,runtimes_v8f_intrinsic_neon.csv,dace_s212,83172000.0,83237181.81818181,121937763636.36386,dace,s212,84978280.0,84075140.0,84978280.0,2,0.9892579423596559,1.0108587024479392,0.9787442155807343,1.0217174048958784
542,graceclang,arm,runtimes_v8f_no_vectorize.csv,cpp_s321,83172826.0,83184400.0,51391865035.79944,cpp,s321,83172826.0,83124413.0,83172826.0,2,1.0005824161428964,0.9994179228682214,1.0,1.0
543,gcc,amd_epyc,runtimes_v7f_force_width_256.csv,dace_s3111,83325500.0,83262400.0,40086711111.11118,dace,s3111,27021392.0,55173446.0,27021392.0,2,1.5102464326770526,0.6621435934977888,3.0836864362872203,0.32428718699557757
544,llvm,arm,runtimes_v8f_.csv,cpp_s261,83360369.0,83451583.81818181,94626625389.96373,cpp,s261,83360369.0,83363184.5,83360369.0,2,0.9999662260982844,1.0000337750424306,1.0,1.0
545,llvm,arm,runtimes_v8f_intrinsic_neon.csv,dace_s261,83366000.0,83533272.72727273,658800418181.8169,dace,s261,98230666.0,83363184.5,83360369.0,2,1.0000337739017156,0.9999662272389224,1.000067550084861,0.9999324544778447
546,intel,intel_xeon,runtimes_v7f_default.csv,dace_s2233,83478500.0,85007800.0,22769789288888.887,dace,s2233,111540550.0,97509525.0,111540550.0,2,0.8561061086083641,1.1680795055014166,0.7484139176290595,1.336159011002833
547,llvm,arm,runtimes_v8f_intrinsic_sve.csv,dace_s321,83579000.0,83619636.36363636,39655054545.45476,dace,s321,83586874.0,83582937.0,83586874.0,2,0.9999528970847243,1.0000471051340647,0.999905798606609,1.0000942102681296
548,intel,amd_epyc,runtimes_v7f_default.csv,cpp_s1213,83586392.0,83741183.0909091,58677739944.48954,cpp,s1213,83586392.0,83823196.0,83586392.0,2,0.9971749585878353,1.0028330448812768,1.0,1.0
549,llvm,arm,runtimes_v8f_intrinsic_sve.csv,cpp_s321,83586874.0,83620432.0,37493527378.600105,cpp,s321,83586874.0,83582937.0,83586874.0,2,1.0000471029152755,0.9999528993033044,1.0,1.0
550,graceclang,arm,runtimes_v8f_no_vectorize.csv,cpp_s261,83601149.0,83712773.45454545,76967427765.47243,cpp,s261,83601149.0,83304574.5,83601149.0,2,1.0035601226196769,0.9964525068907845,1.0,1.0
551,llvm,arm,runtimes_v8f_intrinsic_sve.csv,dace_s212,83632000.0,83569181.81818181,66883563636.36324,dace,s212,85071937.0,84351968.5,85071937.0,2,0.9914647101567049,1.0086087681748612,0.9830738895718337,1.0172175363497227
552,llvm,arm,runtimes_v8f_intrinsic_neon.csv,dace_s244,83818000.0,83928090.9090909,145886890909.09247,dace,s244,89599875.0,86708937.5,89599875.0,2,0.9666592904566499,1.0344906523658404,0.935470055064251,1.0689813047316805
553,intel,amd_epyc,runtimes_v7f_default.csv,dace_s212,83892000.0,83943636.36363636,42807454545.45358,dace,s212,103238435.0,93565217.5,103238435.0,2,0.8966152405940808,1.1153056012492253,0.812604336747259,1.2306112024984504
554,graceclang,arm,runtimes_v8f_no_vectorize.csv,dace_s244,83933000.0,83975636.36363636,92460054545.45357,dace,s244,98656740.0,86527728.0,89122456.0,2,0.970012757066729,1.030914276863689,0.9417716226312255,1.0618285537273777
555,intel,amd_epyc,runtimes_v7f_default.csv,dace_s1213,84060000.0,84052909.0909091,79771290909.09048,dace,s1213,83586392.0,83823196.0,83586392.0,2,1.0028250414121647,0.9971829169640732,1.0056660897625538,0.9943658339281466
556,intel,amd_epyc,runtimes_v7f_default.csv,dace_s111,84187000.0,84111909.0909091,90745890909.09079,dace,s111,85488503.0,84837751.5,85488503.0,2,0.992329458425121,1.0077298335847578,0.9847756955107753,1.0154596671695155
557,gcc,amd_epyc,runtimes_v7f_force_width_256.csv,dace_s3110,84521000.0,84603000.0,59765000000.000305,dace,s3110,78682941.0,81601970.5,78682941.0,2,1.03577155652142,0.9654638551365933,1.0741972646904492,0.9309277102731865
558,gcc,intel_xeon,runtimes_v7f_default.csv,cpp_s1232,84579035.0,84825025.18181819,9001729028939.96,cpp,s1232,84579035.0,74065267.5,84579035.0,2,1.14195273783356,0.8756929834917128,1.0,1.0
559,intel,amd_epyc,runtimes_v7f_default.csv,dace_s221,84604000.0,84536000.0,97304000000.00076,dace,s221,131358711.0,107981355.5,131358711.0,2,0.78350563028448,1.2763150146565174,0.6440684394352804,1.5526300293130348
560,graceclang,arm,runtimes_v8f_intrinsic_sve.csv,dace_s221,84684000.0,84676818.18181819,3173763636.3637633,dace,s221,86463204.0,84737190.0,84790380.0,2,0.9993722945025673,1.0006280997591044,0.9987453765391782,1.0012561995182088
561,gcc,arm,runtimes_v8f_intrinsic_neon.csv,dace_s244,84731000.0,84770727.27272727,63222618181.81789,dace,s244,87708759.0,86218609.5,87706219.0,2,0.9827460740943635,1.0175568505033576,0.9660774454317772,1.0351137010067153
562,gcc,amd_epyc,runtimes_v7f_default.csv,cpp_s119,84735268.0,84682772.54545455,69891871520.47226,cpp,s119,84735268.0,101970134.0,84735268.0,2,0.8309812361333172,1.2033966069476525,1.0,1.0
563,graceclang,arm,runtimes_v8f_intrinsic_neon.csv,cpp_s221,84790380.0,84886528.0909091,110130431660.49002,cpp,s221,84790380.0,84737190.0,84790380.0,2,1.0006277054974326,0.999372688269589,1.0,1.0
564,gcc,amd_epyc,runtimes_v7f_default.csv,dace_s13110,84820000.0,84910181.81818181,223141763636.36514,dace,s13110,78497932.0,81486914.0,78153828.0,2,1.0409033283552742,0.960704008488564,1.0852955276867564,0.921408016977128
565,llvm,arm,runtimes_v8f_intrinsic_sve.csv,dace_s221,84932000.0,84977000.0,18026200000.00013,dace,s221,97069865.0,85191014.5,85450029.0,2,0.9969596030576675,1.0030496691470823,0.9939376381019134,1.0060993382941648
566,llvm,intel_xeon,runtimes_v7f_.csv,cpp_s171,84950666.0,85049373.86363636,66164790992.592,cpp,s171,84950666.0,85347833.0,84950666.0,2,0.995346489933728,1.0046752664658332,1.0,1.0
567,graceclang,arm,runtimes_v8f_intrinsic_neon.csv,cpp_s212,84978280.0,85660140.27272727,2707949287496.219,cpp,s212,84978280.0,84075140.0,84978280.0,2,1.010742057640344,0.9893721077903671,1.0,1.0
568,gcc,arm,runtimes_v8f_.csv,dace_s212,84980000.0,85109727.27272727,232521418181.8188,dace,s212,85036023.0,85008011.5,85036023.0,2,0.9996704839990287,1.000329624617557,0.9993411850881126,1.000659249235114
569,gcc,arm,runtimes_v8f_intrinsic_neon.csv,cpp_s1213,84993566.0,85421288.27272727,927289834227.818,cpp,s1213,84993566.0,79931783.0,84993566.0,2,1.0633262866161761,0.9404451038093872,1.0,1.0
570,graceclang,arm,runtimes_v8f_no_vectorize.csv,cpp_s273,85013931.0,85035857.0909091,82308854376.29082,cpp,s273,85013931.0,96667465.5,85013931.0,2,0.8794471910510574,1.1370779396143909,1.0,1.0
571,gcc,arm,runtimes_v8f_.csv,cpp_s212,85036023.0,85066832.63636364,90084470839.85417,cpp,s212,85036023.0,85008011.5,85036023.0,2,1.0003295160009713,0.9996705925440563,1.0,1.0
572,llvm,arm,runtimes_v8f_intrinsic_sve.csv,cpp_s212,85071937.0,85088079.27272727,29657055396.0176,cpp,s212,85071937.0,84351968.5,85071937.0,2,1.008535289843295,0.9915369447859169,1.0,1.0
573,llvm,arm,runtimes_v8f_intrinsic_sve.csv,cpp_s273,85182092.0,85246430.36363636,85107602702.85576,cpp,s273,85182092.0,90373546.0,85182092.0,2,0.9425556013924694,1.060945368658004,1.0,1.0
574,llvm,intel_xeon,runtimes_v7f_default.csv,dace_s175,85236000.0,85226272.72727273,1651018181.818238,dace,s175,85964893.0,85600446.5,85964893.0,2,0.9957424696377022,1.0042757344314608,0.991521038710535,1.0085514688629218
575,gcc,intel_xeon,runtimes_v7f_default.csv,dace_s222,85393000.0,86299909.0909091,8098951690909.088,dace,s222,221445096.0,153419048.0,221445096.0,2,0.5565997254786772,1.7966232360966357,0.385617028972274,2.5932464721932713
576,llvm,arm,runtimes_v8f_intrinsic_neon.csv,cpp_s221,85450029.0,86021198.45454545,3120967927406.47,cpp,s221,85450029.0,85191014.5,85450029.0,2,1.0030403969423325,0.9969688190509567,1.0,1.0
577,intel,amd_epyc,runtimes_v7f_default.csv,cpp_s111,85488503.0,85478131.72727273,3258301122.8180876,cpp,s111,85488503.0,84837751.5,85488503.0,2,1.007670541574879,0.9923878477553877,1.0,1.0
578,gcc,amd_epyc,runtimes_v7f_force_width_256.csv,dace_s221,85491000.0,85382909.0909091,431074490909.09094,dace,s221,295887863.0,190678938.5,295866877.0,2,0.4483505135518677,2.230397802107824,0.2889508986840727,3.4607956042156482
579,llvm,intel_xeon,runtimes_v7f_default.csv,dace_s171,85745000.0,85747363.63636364,1863454545.454556,dace,s171,85446573.0,85347833.0,84950666.0,2,1.004653510066272,0.9953680447839525,1.0093505329316665,0.9907360895679048
580,llvm,intel_xeon,runtimes_v7f_.csv,cpp_s172,85810120.5,85823333.77272727,3947940267.326663,cpp,s172,85810120.5,85911060.25,85810120.5,2,0.9988250668807221,1.0011763152109778,1.0,1.0
581,gcc,arm,runtimes_v8f_intrinsic_neon.csv,cpp_s253,85955323.0,85907704.81818181,1696894906752.562,cpp,s253,85955323.0,86920161.5,85955323.0,2,0.9888997157466165,1.011224883652639,1.0,1.0
582,llvm,intel_xeon,runtimes_v7f_default.csv,cpp_s175,85964893.0,85998006.0,6925245681.200523,cpp,s175,85964893.0,85600446.5,85964893.0,2,1.0042575303622978,0.9957605193552675,1.0,1.0
583,llvm,arm,runtimes_v8f_.csv,dace_s111,85978000.0,86408272.72727273,1423263218181.8196,dace,s111,87094742.0,86497142.5,87016285.0,2,0.9939981543320925,1.0060380853241526,0.9880679231479487,1.0120761706483055
584,llvm,intel_xeon,runtimes_v7f_default.csv,dace_s172,86012000.0,86038909.0909091,4825290909.090834,dace,s172,86113377.0,85911060.25,85810120.5,2,1.0011749331192779,0.998826445728503,1.0023526304219559,0.997652891457006
585,gcc,intel_xeon,runtimes_v7f_default.csv,dace_s3110,86258000.0,86584636.36363636,661320254545.4556,dace,s3110,114114032.0,100186016.0,114114032.0,2,0.8609784423406955,1.1614692666187485,0.7558930176089125,1.3229385332374968
586,gcc,intel_xeon,runtimes_v7f_default.csv,cpp_s2233,86277833.0,90423112.18181819,86126902710393.16,cpp,s2233,86277833.0,90050666.5,86277833.0,2,0.9581032140389544,1.04372888572665,1.0,1.0
587,graceclang,arm,runtimes_v8f_intrinsic_sve.csv,cpp_s233,86370657.0,86802949.27272727,2059487147915.0156,cpp,s233,86370657.0,83379328.5,86370657.0,2,1.035876140451287,0.9653663801584836,1.0,1.0
588,llvm,amd_epyc,runtimes_v7f_default.csv,cpp_s111,86623290.0,86631402.27272727,10468931085.017628,cpp,s111,86623290.0,90513145.0,86623290.0,2,0.9570244189393706,1.0449054174691357,1.0,1.0
589,gcc,arm,runtimes_v8f_.csv,dace_s000,86742000.0,86711909.0909091,73886890909.09067,dace,s000,193184906.0,139963453.0,193184906.0,2,0.619747499370425,1.6135603629153121,0.4490102347851131,2.2271207258306243
590,gcc,arm,runtimes_v8f_intrinsic_sve.csv,cpp_s111,86762023.0,86892516.54545455,311974669679.4714,cpp,s111,86762023.0,86888011.5,86762023.0,2,0.9985499898337529,1.0014521157488456,1.0,1.0
591,gcc,amd_epyc,runtimes_v7f_force_width_256.csv,cpp_s442,86793305.0,86889203.27272727,182352645595.41888,cpp,s442,86793305.0,73576152.5,86793305.0,2,1.1796390821061213,0.8477169120360147,1.0,1.0
592,graceclang,arm,runtimes_v8f_.csv,cpp_s111,86794885.0,86782591.72727273,442350961668.4164,cpp,s111,86794885.0,86867442.5,86794885.0,2,0.9991647330931839,1.0008359651608503,1.0,1.0
593,graceclang,arm,runtimes_v8f_intrinsic_neon.csv,dace_s111,86940000.0,87018454.54545455,305646472727.27356,dace,s111,87305247.0,86867442.5,86794885.0,2,1.0008352669068161,0.9991654301817345,1.0016719303217003,0.9983308603634691
594,gcc,amd_epyc,runtimes_v7f_force_width_256.csv,dace_s111,86972000.0,86925454.54545455,81383072727.27284,dace,s111,88760637.0,87866318.5,88760637.0,2,0.989821828030726,1.0102828324058317,0.9798487588591777,1.0205656648116634
595,gcc,arm,runtimes_v8f_.csv,dace_s111,87014000.0,87031818.18181819,422409763636.3551,dace,s111,88229655.0,86888011.5,86762023.0,2,1.0014500101662471,0.9985520893189601,1.002904231497691,0.9971041786379203
596,llvm,arm,runtimes_v8f_intrinsic_neon.csv,cpp_s111,87016285.0,87230867.27272727,494242570565.21326,cpp,s111,87016285.0,86497142.5,87016285.0,2,1.0060018456679074,0.9940339615739744,1.0,1.0
597,intel,amd_epyc,runtimes_v7f_default.csv,dace_s119,87131000.0,87137200.0,59319288888.88918,dace,s119,88486290.0,87808645.0,88486290.0,2,0.9922827074714569,1.0077773123228242,0.9846836159590373,1.0155546246456486
598,gcc,arm,runtimes_v8f_.csv,cpp_s233,87215229.0,88165006.54545455,7327881427248.875,cpp,s233,87215229.0,88241864.5,87215229.0,2,0.9883656640097399,1.0117712870994124,1.0,1.0
599,graceclang,arm,runtimes_v8f_intrinsic_sve.csv,cpp_s253,87273886.0,87796219.81818181,2235878813152.564,cpp,s253,87273886.0,87305943.0,87273886.0,2,0.9996328199559107,1.000367314914796,1.0,1.0
600,graceclang,arm,runtimes_v8f_intrinsic_sve.csv,dace_s253,87338000.0,87425000.0,1178030200000.0012,dace,s253,87273886.0,87305943.0,87273886.0,2,1.0003671800440894,0.9996329547276099,1.0007346298295918,0.99926590945522
601,llvm,arm,runtimes_v8f_intrinsic_sve.csv,dace_s253,87365000.0,87586545.45454545,1111798672727.2712,dace,s253,90139285.0,87481024.0,87597048.0,2,0.9986737238009468,1.0013280375436389,0.9973509609593236,1.0026560750872775
602,llvm,arm,runtimes_v8f_.csv,cpp_s233,87428154.0,87897367.45454545,2606830170471.6743,cpp,s233,87428154.0,88063077.0,87428154.0,2,0.9927901338264616,1.0072622258500392,1.0,1.0
603,intel,amd_epyc,runtimes_v7f_default.csv,dace_s442,87596500.0,87563400.0,89229822222.2217,dace,s442,68863645.0,78230072.5,68863645.0,2,1.1197292447862681,0.8930730394479232,1.2720282233099918,0.7861460788958463
604,llvm,arm,runtimes_v8f_intrinsic_neon.csv,cpp_s253,87597048.0,87483299.54545455,680890662891.4722,cpp,s253,87597048.0,87481024.0,87597048.0,2,1.0013262761990531,0.9986754804796618,1.0,1.0
605,gcc,arm,runtimes_v8f_intrinsic_sve.csv,cpp_s244,87706219.0,87901888.45454545,176055186227.6735,cpp,s244,87706219.0,86218609.5,87706219.0,2,1.0172539259056363,0.9830387227158885,1.0,1.0
606,gcc,arm,runtimes_v8f_.csv,dace_s253,87885000.0,88147000.0,4110793199999.9985,dace,s253,86152927.0,86920161.5,85955323.0,2,1.0111002842533834,0.9890215793366331,1.022449767305278,0.9780431586732662
607,llvm,intel_xeon,runtimes_v7f_.csv,dace_s2233,88445000.0,90857000.0,29465021600000.008,dace,s2233,79376616.0,83910808.0,79376616.0,2,1.054035851972728,0.9487343320707784,1.1142450315594206,0.8974686641415569
608,gcc,intel_xeon,runtimes_v7f_default.csv,dace_s13110,88457000.0,88156272.72727273,2472585418181.8223,dace,s13110,114121054.0,101289027.0,114121054.0,2,0.8733127626944229,1.1450651389940876,0.7751155189996756,1.2901302779881751
609,intel,amd_epyc,runtimes_v7f_default.csv,cpp_s119,88486290.0,88593424.27272727,120840813789.61723,cpp,s119,88486290.0,87808645.0,88486290.0,2,1.0077172925285431,0.9923418079795187,1.0,1.0
610,llvm,arm,runtimes_v8f_intrinsic_sve.csv,dace_s233,88698000.0,90425300.0,20775585344444.402,dace,s233,90345848.0,88063077.0,87428154.0,2,1.0072098661735382,0.9928417438950146,1.0145244517000782,0.9856834877900291
611,gcc,amd_epyc,runtimes_v7f_force_width_256.csv,cpp_s111,88760637.0,88844727.9090909,93089897578.49266,cpp,s111,88760637.0,87866318.5,88760637.0,2,1.010178171969274,0.9899243794295888,1.0,1.0
612,gcc,amd_epyc,runtimes_v7f_force_width_256.csv,dace_s212,88773000.0,88562300.0,628484899999.9991,dace,s212,90804021.0,89788510.5,90804021.0,2,0.9886899727554785,1.011439407252205,0.9776329178197957,1.02287881450441
613,llvm,intel_xeon,runtimes_v7f_default.csv,dace_s1221,88805000.0,88846181.81818181,21233763636.36211,dace,s1221,89442539.0,89064578.0,89324156.0,2,0.9970855080007228,1.0029230110917178,0.9941879551596323,1.0058460221834356
614,intel,intel_xeon,runtimes_v7f_default.csv,cpp_s1221,88954843.0,88937733.63636364,7330214052.0545635,cpp,s1221,88954843.0,88958421.5,88954843.0,2,0.9999597733419764,1.0000402282762728,1.0,1.0
615,intel,intel_xeon,runtimes_v7f_default.csv,dace_s1221,88962000.0,88974909.0909091,10063690909.090961,dace,s1221,88954843.0,88958421.5,88954843.0,2,1.0000402266580235,0.9999597749600954,1.0000804565525454,0.9999195499201906
616,graceclang,arm,runtimes_v8f_intrinsic_sve.csv,cpp_s244,89122456.0,89529426.45454545,1345962499561.4727,cpp,s244,89122456.0,86527728.0,89122456.0,2,1.029987242933271,0.9708858113156128,1.0,1.0
617,gcc,intel_xeon,runtimes_v7f_default.csv,cpp_s175,89230397.0,89227943.18181819,2693387095.964186,cpp,s175,89230397.0,93190948.5,89230397.0,2,0.9575006847365654,1.0443856761054195,1.0,1.0
618,gcc,arm,runtimes_v8f_.csv,dace_s233,89268500.0,89643300.0,1254861566666.6658,dace,s233,87215229.0,88241864.5,87215229.0,2,1.01163433599026,0.9884994650968707,1.0235425741988249,0.9769989301937414
619,gcc,intel_xeon,runtimes_v7f_default.csv,cpp_s171,89322503.0,89346123.45454545,2522517800.6719995,cpp,s171,89322503.0,93178251.5,89322503.0,2,0.9586196517113224,1.0431665971115924,1.0,1.0
620,llvm,intel_xeon,runtimes_v7f_.csv,cpp_s1221,89324156.0,89312702.18181819,26139300399.56487,cpp,s1221,89324156.0,89064578.0,89324156.0,2,1.0029144919992772,0.9970939775798161,1.0,1.0
621,llvm,arm,runtimes_v8f_intrinsic_neon.csv,cpp_s244,89599875.0,89682719.63636364,114160838547.45425,cpp,s244,89599875.0,86708937.5,89599875.0,2,1.0333407095433502,0.9677350275321255,1.0,1.0
622,gcc,intel_xeon,runtimes_v7f_force_width_512.csv,cpp_s172,90430314.0,90507157.54545455,32898711365.07307,cpp,s172,90430314.0,93722157.0,90430314.0,2,0.9648765766242448,1.0364019857323508,1.0,1.0
623,llvm,amd_epyc,runtimes_v7f_default.csv,dace_s291,90732000.0,90755636.36363636,20215054545.454895,dace,s291,119149343.0,104940671.5,119149343.0,2,0.8646028151249251,1.1566004441652338,0.7614981141775998,1.3132008883304678
624,gcc,arm,runtimes_v8f_intrinsic_neon.csv,cpp_s3113,90784338.0,92036998.72727273,10328797529467.61,cpp,s3113,90784338.0,128286169.0,90784338.0,2,0.7076705049941899,1.4130870128721982,1.0,1.0
625,gcc,amd_epyc,runtimes_v7f_force_width_256.csv,cpp_s212,90804021.0,90773738.36363636,450515391079.8544,cpp,s212,90804021.0,89788510.5,90804021.0,2,1.0113100272445215,0.9888164589098979,1.0,1.0
626,gcc,arm,runtimes_v8f_.csv,cpp_s261,91060339.0,91649540.54545455,3148675025749.267,cpp,s261,91060339.0,86846169.5,91060339.0,2,1.0485245293403527,0.9537211309964484,1.0,1.0
627,gcc,amd_epyc,runtimes_v7f_default.csv,cpp_s441,91490767.0,91498270.0909091,2260898051.8909826,cpp,s441,91490767.0,86376383.5,91490767.0,2,1.0592104380012621,0.9440994575988197,1.0,1.0
628,llvm,intel_xeon,runtimes_v7f_default.csv,dace_s255,91792000.0,91771545.45454545,13787472727.27276,dace,s255,96561625.0,94176812.5,96561625.0,2,0.9746772858764996,1.0259806137789786,0.9506053776539075,1.051961227557957
629,gcc,intel_xeon,runtimes_v7f_default.csv,cpp_s1221,92038756.0,92038279.36363636,28649430865.053642,cpp,s1221,92038756.0,95049878.0,92038756.0,2,0.9683206116266662,1.0327158050680303,1.0,1.0
630,llvm,intel_xeon,runtimes_v7f_default.csv,dace_s292,92279500.0,92246200.0,13858622222.222368,dace,s292,100375957.0,96327728.5,100375957.0,2,0.9579744216640591,1.043869207137013,0.9193386818717952,1.0877384142740263
