,compiler,cluster,source_file,name,median_ns,mean_ns,variance_ns,impl,kernel
2732,llvm,arm,runtimes_v8f_.csv,dace_s1112,106428500.0,106476900.0,2984269655555.5566,dace,s1112
2733,llvm,arm,runtimes_v8f_.csv,dace_s1113,67389000.0,67414727.27272727,198139218181.81708,dace,s1113
2734,llvm,arm,runtimes_v8f_.csv,dace_s112,128878000.0,130911181.81818181,54744938763636.36,dace,s112
2735,llvm,arm,runtimes_v8f_.csv,dace_s113,140978000.0,140969909.0909091,3350338090909.086,dace,s113
2736,llvm,arm,runtimes_v8f_.csv,dace_s116,252274000.0,270286818.1818182,3577661722363636.5,dace,s116
2737,llvm,arm,runtimes_v8f_.csv,dace_s1161,252943000.0,253010454.54545453,159263672727.2727,dace,s1161
2738,llvm,arm,runtimes_v8f_.csv,dace_s119,74409500.0,74627400.0,819343377777.7781,dace,s119
2739,llvm,arm,runtimes_v8f_.csv,dace_s121,130569000.0,130835900.0,2128171211111.1099,dace,s121
2740,llvm,arm,runtimes_v8f_.csv,dace_s1213,75541000.0,75616636.36363636,40102454545.45496,dace,s1213
2741,llvm,arm,runtimes_v8f_.csv,dace_s122,29792000.0,32263454.545454547,57567288672727.29,dace,s122
2742,llvm,arm,runtimes_v8f_.csv,dace_s1221,43472000.0,43458454.54545455,7091872727.272725,dace,s1221
2743,llvm,arm,runtimes_v8f_.csv,dace_s123,126847000.0,127327727.27272727,1974487018181.8196,dace,s123
2744,llvm,arm,runtimes_v8f_.csv,dace_s1232,29165000.0,29268818.181818184,67669763636.363625,dace,s1232
2745,llvm,arm,runtimes_v8f_.csv,dace_s124,97698000.0,97777545.45454545,138523672727.27615,dace,s124
2746,llvm,arm,runtimes_v8f_.csv,dace_s1251,507580000.0,500258400.0,758145073599999.6,dace,s1251
2747,llvm,arm,runtimes_v8f_.csv,dace_s126,46351000.0,47270272.72727273,2351264218181.8193,dace,s126
2748,llvm,arm,runtimes_v8f_.csv,dace_s127,109308500.0,109628700.0,851003788888.8883,dace,s127
2749,llvm,arm,runtimes_v8f_.csv,dace_s128,130068000.0,133970545.45454545,82156077472727.28,dace,s128
2750,llvm,arm,runtimes_v8f_.csv,dace_s13110,65628500.0,66101300.0,2134565566666.6667,dace,s13110
2751,llvm,arm,runtimes_v8f_.csv,dace_s132,22000.0,22200.0,1066666.6666666667,dace,s132
2752,llvm,arm,runtimes_v8f_.csv,dace_s1351,436467500.0,437877600.0,19079047377777.766,dace,s1351
2753,llvm,arm,runtimes_v8f_.csv,dace_s1421,206801000.0,208965600.0,24627496933333.32,dace,s1421
2754,llvm,arm,runtimes_v8f_.csv,dace_s151,215707500.0,216981300.0,13704654011111.088,dace,s151
2755,llvm,arm,runtimes_v8f_.csv,dace_s152,122646500.0,122653600.0,190054044444.44565,dace,s152
2756,llvm,arm,runtimes_v8f_.csv,dace_s161,257189000.0,257377818.1818182,592417363636.3643,dace,s161
2757,llvm,arm,runtimes_v8f_.csv,dace_s162,318356000.0,319210200.0,13067511733333.326,dace,s162
2758,llvm,arm,runtimes_v8f_.csv,dace_s171,44455000.0,44727181.81818182,516507563636.3636,dace,s171
2759,llvm,arm,runtimes_v8f_.csv,dace_s172,41848000.0,41932000.0,70038222222.22223,dace,s172
2760,llvm,arm,runtimes_v8f_.csv,dace_s173,260949500.0,262848300.0,21418945344444.438,dace,s173
2761,llvm,arm,runtimes_v8f_.csv,dace_s174,26577044000.0,26564783818.18182,1888741480563653.5,dace,s174
2762,llvm,arm,runtimes_v8f_.csv,dace_s175,43564500.0,43859600.0,782686711111.1113,dace,s175
2763,llvm,arm,runtimes_v8f_.csv,dace_s211,95687000.0,95886181.81818181,572141563636.3632,dace,s211
2764,llvm,arm,runtimes_v8f_.csv,dace_s212,96785000.0,98684090.9090909,18605233490909.094,dace,s212
2765,llvm,arm,runtimes_v8f_.csv,dace_s221,85392000.0,85602636.36363636,485235454545.4536,dace,s221
2766,llvm,arm,runtimes_v8f_.csv,dace_s222,62848000.0,62891454.54545455,10718872727.272697,dace,s222
2767,llvm,arm,runtimes_v8f_.csv,dace_s2233,45919500.0,46114100.0,329727655555.5558,dace,s2233
2768,llvm,arm,runtimes_v8f_.csv,dace_s2244,54475000.0,54844300.0,1025593122222.2224,dace,s2244
2769,llvm,arm,runtimes_v8f_.csv,dace_s2251,100408000.0,100460818.18181819,3703209763636.3657,dace,s2251
2770,llvm,arm,runtimes_v8f_.csv,dace_s231,482149000.0,484756636.3636364,27411418454545.457,dace,s231
2771,llvm,arm,runtimes_v8f_.csv,dace_s233,88942500.0,89183400.0,739583822222.2281,dace,s233
2772,llvm,arm,runtimes_v8f_.csv,dace_s235,1008051500.0,1010090000.0,11985574444444.492,dace,s235
2773,llvm,arm,runtimes_v8f_.csv,dace_s241,170767000.0,172378909.0909091,42822838890909.08,dace,s241
2774,llvm,arm,runtimes_v8f_.csv,dace_s242,0.0,0.0,0.0,dace,s242
2775,llvm,arm,runtimes_v8f_.csv,dace_s243,109219000.0,109522272.72727273,1123078218181.8232,dace,s243
2776,llvm,arm,runtimes_v8f_.csv,dace_s244,90194000.0,91036727.27272727,5781310418181.82,dace,s244
2777,llvm,arm,runtimes_v8f_.csv,dace_s251,305362000.0,305529100.0,1430251211111.1106,dace,s251
2778,llvm,arm,runtimes_v8f_.csv,dace_s252,54491000.0,54397545.45454545,153761472727.27258,dace,s252
2779,llvm,arm,runtimes_v8f_.csv,dace_s253,87511000.0,88021636.36363636,2313631854545.45,dace,s253
2780,llvm,arm,runtimes_v8f_.csv,dace_s254,137045000.0,137229909.0909091,3112235690909.0967,dace,s254
2781,llvm,arm,runtimes_v8f_.csv,dace_s255,34516000.0,43819090.90909091,951555443690909.0,dace,s255
2782,llvm,arm,runtimes_v8f_.csv,dace_s256,34724000.0,35101727.27272727,1148427218181.817,dace,s256
2783,llvm,arm,runtimes_v8f_.csv,dace_s261,83927000.0,83989272.72727273,99722618181.81824,dace,s261
2784,llvm,arm,runtimes_v8f_.csv,dace_s271,256615000.0,257331100.0,5219184544444.435,dace,s271
2785,llvm,arm,runtimes_v8f_.csv,dace_s272,34467500.0,34477600.0,7592488888.888814,dace,s272
2786,llvm,arm,runtimes_v8f_.csv,dace_s273,120992500.0,123728000.0,35887884666666.66,dace,s273
2787,llvm,arm,runtimes_v8f_.csv,dace_s274,98172000.0,98556909.0909091,1344662690909.091,dace,s274
2788,llvm,arm,runtimes_v8f_.csv,dace_s291,69562500.0,69713000.0,665320666666.6675,dace,s291
2789,llvm,arm,runtimes_v8f_.csv,dace_s292,34032000.0,34088700.0,114814011111.1115,dace,s292
2790,llvm,arm,runtimes_v8f_.csv,dace_s293,49160000.0,49266400.0,373608711111.1108,dace,s293
2791,llvm,arm,runtimes_v8f_.csv,dace_s311,219258000.0,221458727.27272728,20003814818181.816,dace,s311
2792,llvm,arm,runtimes_v8f_.csv,dace_s3110,65817000.0,66752545.45454545,10545122672727.27,dace,s3110
2793,llvm,arm,runtimes_v8f_.csv,dace_s3111,24009000.0,24077500.0,99466055555.55563,dace,s3111
2794,llvm,arm,runtimes_v8f_.csv,dace_s31111,25188000.0,25323545.454545453,85561872727.27208,dace,s31111
2795,llvm,arm,runtimes_v8f_.csv,dace_s3112,41995000.0,42007909.09090909,4796090909.090895,dace,s3112
2796,llvm,arm,runtimes_v8f_.csv,dace_s3113,94419000.0,95062454.54545455,4490703272727.275,dace,s3113
2797,llvm,arm,runtimes_v8f_.csv,dace_s321,84042000.0,84087818.18181819,27244363636.363895,dace,s321
2798,llvm,arm,runtimes_v8f_.csv,dace_s322,129629000.0,155230090.9090909,7483018351490909.0,dace,s322
2799,llvm,arm,runtimes_v8f_.csv,dace_s323,103142500.0,112915100.0,920641831655555.6,dace,s323
2800,llvm,arm,runtimes_v8f_.csv,dace_s3251,157990000.0,160940818.1818182,77654979363636.38,dace,s3251
2801,llvm,arm,runtimes_v8f_.csv,dace_s331,24245500.0,24399500.0,102030944444.4447,dace,s331
2802,llvm,arm,runtimes_v8f_.csv,dace_s341,217746000.0,217797636.36363637,177126254545.45514,dace,s341
2803,llvm,arm,runtimes_v8f_.csv,dace_s342,224940000.0,238989454.54545453,2132873166072727.2,dace,s342
2804,llvm,arm,runtimes_v8f_.csv,dace_s343,48542000.0,48610000.0,98221600000.00034,dace,s343
2805,llvm,arm,runtimes_v8f_.csv,dace_s351,343470000.0,344247727.27272725,3860120618181.8384,dace,s351
2806,llvm,arm,runtimes_v8f_.csv,dace_s352,321607500.0,325390100.0,43985053877777.77,dace,s352
2807,llvm,arm,runtimes_v8f_.csv,dace_s353,558177000.0,572378600.0,1311946286933333.8,dace,s353
2808,llvm,arm,runtimes_v8f_.csv,dace_s4112,463340000.0,467742700.0,198272203788888.8,dace,s4112
2809,llvm,arm,runtimes_v8f_.csv,dace_s4113,603467000.0,606044900.0,44916204099999.94,dace,s4113
2810,llvm,arm,runtimes_v8f_.csv,dace_s4114,572800500.0,574312500.0,54945414055555.76,dace,s4114
2811,llvm,arm,runtimes_v8f_.csv,dace_s4115,567692500.0,569220700.0,19388712455555.5,dace,s4115
2812,llvm,arm,runtimes_v8f_.csv,dace_s4116,33000.0,33600.0,711111.1111111102,dace,s4116
2813,llvm,arm,runtimes_v8f_.csv,dace_s4117,65507500.0,65779800.0,384572844444.4442,dace,s4117
2814,llvm,arm,runtimes_v8f_.csv,dace_s4121,66151000.0,66132454.54545455,94290272727.27267,dace,s4121
2815,llvm,arm,runtimes_v8f_.csv,dace_s424,220106500.0,221984700.0,15722748011111.104,dace,s424
2816,llvm,arm,runtimes_v8f_.csv,dace_s431,425388500.0,447289700.0,3810422050899999.5,dace,s431
2817,llvm,arm,runtimes_v8f_.csv,dace_s441,68313000.0,68433900.0,114316322222.22205,dace,s441
2818,llvm,arm,runtimes_v8f_.csv,dace_s442,52234000.0,52262800.0,54161511111.11119,dace,s442
2819,llvm,arm,runtimes_v8f_.csv,dace_s443,128641000.0,128607200.0,420920844444.4452,dace,s443
2820,llvm,arm,runtimes_v8f_.csv,dace_s451,714892000.0,715649090.9090909,7684506690909.117,dace,s451
2821,llvm,arm,runtimes_v8f_.csv,dace_s452,211860000.0,212383090.9090909,2639587090909.0967,dace,s452
2822,llvm,arm,runtimes_v8f_.csv,dace_s453,69885000.0,69885545.45454545,423027472727.27155,dace,s453
2823,llvm,arm,runtimes_v8f_.csv,dace_s471,99543500.0,99920700.0,536952899999.9989,dace,s471
2824,llvm,arm,runtimes_v8f_.csv,dace_s481,66306500.0,66434400.0,78875600000.00003,dace,s481
2825,llvm,arm,runtimes_v8f_.csv,dace_s482,61893000.0,61997000.0,88851333333.33377,dace,s482
2826,llvm,arm,runtimes_v8f_.csv,dace_s491,749508500.0,751281100.0,22034765433333.348,dace,s491
2827,llvm,arm,runtimes_v8f_intrinsic_neon.csv,cpp_s000,71474494.0,71329827.0909091,281856894300.08704,cpp,s000
2828,llvm,arm,runtimes_v8f_intrinsic_neon.csv,cpp_s111,87016285.0,87230867.27272727,494242570565.21326,cpp,s111
2829,llvm,arm,runtimes_v8f_intrinsic_neon.csv,cpp_s1111,128890546.0,129211827.0909091,959104485460.8896,cpp,s1111
2830,llvm,arm,runtimes_v8f_intrinsic_neon.csv,cpp_s1112,106694681.0,106753850.0,1014425894401.0016,cpp,s1112
2831,llvm,arm,runtimes_v8f_intrinsic_neon.csv,cpp_s1113,66826496.0,67265063.81818181,3393036558777.344,cpp,s1113
2832,llvm,arm,runtimes_v8f_intrinsic_neon.csv,cpp_s1115,4481068.0,4647605.181818182,268592142948.56363,cpp,s1115
2833,llvm,arm,runtimes_v8f_intrinsic_neon.csv,cpp_s112,126062607.0,126727819.0909091,1846142003054.498,cpp,s112
2834,llvm,arm,runtimes_v8f_intrinsic_neon.csv,cpp_s113,140295971.0,140873257.45454547,4101972368271.6797,cpp,s113
2835,llvm,arm,runtimes_v8f_intrinsic_neon.csv,cpp_s114,627147.0,633186.5454545454,378378878.67272747,cpp,s114
2836,llvm,arm,runtimes_v8f_intrinsic_neon.csv,cpp_s115,310197.0,354219.54545454547,9552638216.472729,cpp,s115
2837,llvm,arm,runtimes_v8f_intrinsic_neon.csv,cpp_s116,250578505.0,250846678.9090909,1911562846205.2856,cpp,s116
2838,llvm,arm,runtimes_v8f_intrinsic_neon.csv,cpp_s1161,239620571.0,239693833.9090909,123328968603.09067,cpp,s1161
2839,llvm,arm,runtimes_v8f_intrinsic_neon.csv,cpp_s118,3402896.0,3481583.8181818184,39412595219.36365,cpp,s118
2840,llvm,arm,runtimes_v8f_intrinsic_neon.csv,cpp_s119,74102224.0,74501087.54545455,2432287285821.073,cpp,s119
2841,llvm,arm,runtimes_v8f_intrinsic_neon.csv,cpp_s121,131098351.0,131119074.72727273,2227527407910.422,cpp,s121
2842,llvm,arm,runtimes_v8f_intrinsic_neon.csv,cpp_s1213,74366597.0,74523862.72727273,132412835513.21744,cpp,s1213
2843,llvm,arm,runtimes_v8f_intrinsic_neon.csv,cpp_s122,29598316.0,29610597.454545453,76904199694.07253,cpp,s122
2844,llvm,arm,runtimes_v8f_intrinsic_neon.csv,cpp_s1221,43430015.0,52813127.63636363,859453521877475.2,cpp,s1221
2845,llvm,arm,runtimes_v8f_intrinsic_neon.csv,cpp_s123,130990995.0,130977593.18181819,19965264003.16374,cpp,s123
2846,llvm,arm,runtimes_v8f_intrinsic_neon.csv,cpp_s1232,31270199.0,31350620.90909091,27616799348.290977,cpp,s1232
2847,llvm,arm,runtimes_v8f_intrinsic_neon.csv,cpp_s124,99715708.0,99694876.63636364,1827418045823.058,cpp,s124
2848,llvm,arm,runtimes_v8f_intrinsic_neon.csv,cpp_s125,1120822.0,1235328.9090909092,148193034255.29086,cpp,s125
2849,llvm,arm,runtimes_v8f_intrinsic_neon.csv,cpp_s1251,478331481.0,516524321.45454544,2.1830861041987292e+16,cpp,s1251
2850,llvm,arm,runtimes_v8f_intrinsic_neon.csv,cpp_s126,50661057.0,51867229.90909091,7193308134825.689,cpp,s126
2851,llvm,arm,runtimes_v8f_intrinsic_neon.csv,cpp_s127,111719385.0,111937141.63636364,2630018937893.8545,cpp,s127
2852,llvm,arm,runtimes_v8f_intrinsic_neon.csv,cpp_s128,130609212.0,156909170.0,7673406620071882.0,cpp,s128
2853,llvm,arm,runtimes_v8f_intrinsic_neon.csv,cpp_s13110,65482052.0,66475811.81818182,9651742093594.973,cpp,s13110
2854,llvm,arm,runtimes_v8f_intrinsic_neon.csv,cpp_s132,23551.0,23263.0,386867.19999999844,cpp,s132
2855,llvm,arm,runtimes_v8f_intrinsic_neon.csv,cpp_s1351,440330727.0,465047629.72727275,6422338888176990.0,cpp,s1351
2856,llvm,arm,runtimes_v8f_intrinsic_neon.csv,cpp_s1421,208041842.0,208815465.36363637,12487365746877.848,cpp,s1421
2857,llvm,arm,runtimes_v8f_intrinsic_neon.csv,cpp_s151,216643897.0,240264628.0,6146743927555402.0,cpp,s151
2858,llvm,arm,runtimes_v8f_intrinsic_neon.csv,cpp_s152,99056734.0,99036577.45454545,134641625320.0739,cpp,s152
2859,llvm,arm,runtimes_v8f_intrinsic_neon.csv,cpp_s161,255491011.0,255569090.63636363,230451512141.85773,cpp,s161
2860,llvm,arm,runtimes_v8f_intrinsic_neon.csv,cpp_s162,326224222.0,327679875.27272725,16796469374057.59,cpp,s162
2861,llvm,arm,runtimes_v8f_intrinsic_neon.csv,cpp_s171,44232244.0,44354902.45454545,122044995008.67326,cpp,s171
2862,llvm,arm,runtimes_v8f_intrinsic_neon.csv,cpp_s172,44340923.0,44401548.63636363,129854150668.25378,cpp,s172
2863,llvm,arm,runtimes_v8f_intrinsic_neon.csv,cpp_s173,267969322.0,272123287.90909094,116303949166621.53,cpp,s173
2864,llvm,arm,runtimes_v8f_intrinsic_neon.csv,cpp_s174,26477968815.0,26451594854.727272,6526511388877384.0,cpp,s174
2865,llvm,arm,runtimes_v8f_intrinsic_neon.csv,cpp_s175,43660390.0,43726805.18181818,88991866357.96399,cpp,s175
2866,llvm,arm,runtimes_v8f_intrinsic_neon.csv,cpp_s211,95203860.0,95747297.63636364,1613864040131.2554,cpp,s211
2867,llvm,arm,runtimes_v8f_intrinsic_neon.csv,cpp_s212,102554593.0,103436300.0909091,7846010907122.5,cpp,s212
2868,llvm,arm,runtimes_v8f_intrinsic_neon.csv,cpp_s221,85450029.0,86021198.45454545,3120967927406.47,cpp,s221
2869,llvm,arm,runtimes_v8f_intrinsic_neon.csv,cpp_s222,79242970.0,79866239.9090909,3337735990469.087,cpp,s222
2870,llvm,arm,runtimes_v8f_intrinsic_neon.csv,cpp_s2233,46917975.0,47222712.45454545,966255082038.6709,cpp,s2233
2871,llvm,arm,runtimes_v8f_intrinsic_neon.csv,cpp_s2244,76331350.0,76938372.72727273,3367860146460.0156,cpp,s2244
2872,llvm,arm,runtimes_v8f_intrinsic_neon.csv,cpp_s2251,95576028.0,136726014.0909091,1.5112215031656012e+16,cpp,s2251
2873,llvm,arm,runtimes_v8f_intrinsic_neon.csv,cpp_s231,495805416.0,497303449.1818182,15618456335931.744,cpp,s231
2874,llvm,arm,runtimes_v8f_intrinsic_neon.csv,cpp_s233,90390687.0,90783837.72727273,1788496533045.2212,cpp,s233
2875,llvm,arm,runtimes_v8f_intrinsic_neon.csv,cpp_s235,989249372.0,994804543.5454545,137385112603441.34,cpp,s235
2876,llvm,arm,runtimes_v8f_intrinsic_neon.csv,cpp_s241,172461023.0,172839599.0909091,1273113768516.893,cpp,s241
2877,llvm,arm,runtimes_v8f_intrinsic_neon.csv,cpp_s242,32.0,34.90909090909091,297.8909090909091,cpp,s242
2878,llvm,arm,runtimes_v8f_intrinsic_neon.csv,cpp_s243,108301946.0,108893449.63636364,2951296528312.259,cpp,s243
2879,llvm,arm,runtimes_v8f_intrinsic_neon.csv,cpp_s244,89599875.0,89682719.63636364,114160838547.45425,cpp,s244
2880,llvm,arm,runtimes_v8f_intrinsic_neon.csv,cpp_s251,304575817.0,304991728.27272725,862915865129.4408,cpp,s251
2881,llvm,arm,runtimes_v8f_intrinsic_neon.csv,cpp_s252,54476186.0,54522278.27272727,152272400994.01886,cpp,s252
2882,llvm,arm,runtimes_v8f_intrinsic_neon.csv,cpp_s253,87597048.0,87483299.54545455,680890662891.4722,cpp,s253
2883,llvm,arm,runtimes_v8f_intrinsic_neon.csv,cpp_s254,133595863.0,133965219.9090909,1496999341179.896,cpp,s254
2884,llvm,arm,runtimes_v8f_intrinsic_neon.csv,cpp_s255,34206818.0,34964675.54545455,2909435167249.2744,cpp,s255
2885,llvm,arm,runtimes_v8f_intrinsic_neon.csv,cpp_s256,34536552.0,34925938.0,1417263041227.5984,cpp,s256
2886,llvm,arm,runtimes_v8f_intrinsic_neon.csv,cpp_s258,2144.0,2181.818181818182,208449.16363636364,cpp,s258
2887,llvm,arm,runtimes_v8f_intrinsic_neon.csv,cpp_s261,98230666.0,129521688.9090909,1.5249266210882458e+16,cpp,s261
2888,llvm,arm,runtimes_v8f_intrinsic_neon.csv,cpp_s271,257188919.0,257394587.36363637,2279825709201.0483,cpp,s271
2889,llvm,arm,runtimes_v8f_intrinsic_neon.csv,cpp_s272,39087115.0,39165456.63636363,43080599037.254425,cpp,s272
2890,llvm,arm,runtimes_v8f_intrinsic_neon.csv,cpp_s273,171117926.0,172316057.0,60955090956152.96,cpp,s273
2891,llvm,arm,runtimes_v8f_intrinsic_neon.csv,cpp_s274,124433857.0,166477384.8181818,2.05178964473009e+16,cpp,s274
2892,llvm,arm,runtimes_v8f_intrinsic_neon.csv,cpp_s291,67664413.0,68266933.0909091,3389287664679.8896,cpp,s291
2893,llvm,arm,runtimes_v8f_intrinsic_neon.csv,cpp_s292,42022927.0,42082579.18181818,30333122178.964283,cpp,s292
2894,llvm,arm,runtimes_v8f_intrinsic_neon.csv,cpp_s293,49408571.0,49246702.72727273,294415654133.4129,cpp,s293
2895,llvm,arm,runtimes_v8f_intrinsic_neon.csv,cpp_s311,225119165.0,225174673.45454547,19383163096303.973,cpp,s311
2896,llvm,arm,runtimes_v8f_intrinsic_neon.csv,cpp_s3110,65516452.0,66312794.0,7032122298903.195,cpp,s3110
2897,llvm,arm,runtimes_v8f_intrinsic_neon.csv,cpp_s3111,24056501.0,24186693.09090909,62127207308.89111,cpp,s3111
2898,llvm,arm,runtimes_v8f_intrinsic_neon.csv,cpp_s31111,25376529.0,25462432.272727273,32187256333.818165,cpp,s31111
2899,llvm,arm,runtimes_v8f_intrinsic_neon.csv,cpp_s3112,41941312.0,41962513.18181818,8816327113.163822,cpp,s3112
2900,llvm,arm,runtimes_v8f_intrinsic_neon.csv,cpp_s3113,93164954.0,94140066.18181819,10338897014202.805,cpp,s3113
2901,llvm,arm,runtimes_v8f_intrinsic_neon.csv,cpp_s321,84021711.0,84021166.81818181,31596131800.764057,cpp,s321
2902,llvm,arm,runtimes_v8f_intrinsic_neon.csv,cpp_s322,126819773.0,126809542.81818181,42996504241.361206,cpp,s322
2903,llvm,arm,runtimes_v8f_intrinsic_neon.csv,cpp_s323,96809790.0,97335408.54545455,2476550805806.0728,cpp,s323
2904,llvm,arm,runtimes_v8f_intrinsic_neon.csv,cpp_s3251,115052189.0,115790235.81818181,3034974641144.765,cpp,s3251
2905,llvm,arm,runtimes_v8f_intrinsic_neon.csv,cpp_s331,23946168.0,24082987.0,63046058456.19999,cpp,s331
2906,llvm,arm,runtimes_v8f_intrinsic_neon.csv,cpp_s341,217666577.0,218169555.0909091,2345867058604.483,cpp,s341
2907,llvm,arm,runtimes_v8f_intrinsic_neon.csv,cpp_s342,228525859.0,246064430.27272728,3426783818981077.0,cpp,s342
2908,llvm,arm,runtimes_v8f_intrinsic_neon.csv,cpp_s343,61877955.0,61943638.09090909,234573440447.89072,cpp,s343
2909,llvm,arm,runtimes_v8f_intrinsic_neon.csv,cpp_s351,343254677.0,364110259.72727275,3041665183964260.5,cpp,s351
2910,llvm,arm,runtimes_v8f_intrinsic_neon.csv,cpp_s352,331125497.0,357353543.54545456,6778218328315796.0,cpp,s352
2911,llvm,arm,runtimes_v8f_intrinsic_neon.csv,cpp_s353,577054929.0,585694340.2727273,847697691469170.0,cpp,s353
2912,llvm,arm,runtimes_v8f_intrinsic_neon.csv,cpp_s4112,481075257.0,507302727.54545456,9010262471065904.0,cpp,s4112
2913,llvm,arm,runtimes_v8f_intrinsic_neon.csv,cpp_s4113,611639377.0,640543359.0909091,8419711311944946.0,cpp,s4113
2914,llvm,arm,runtimes_v8f_intrinsic_neon.csv,cpp_s4114,574380005.0,615305507.8181819,1.8058679755605184e+16,cpp,s4114
2915,llvm,arm,runtimes_v8f_intrinsic_neon.csv,cpp_s4115,543833337.0,580938940.9090909,9505336093679396.0,cpp,s4115
2916,llvm,arm,runtimes_v8f_intrinsic_neon.csv,cpp_s4116,66302.0,66086.54545454546,372406.27272727306,cpp,s4116
2917,llvm,arm,runtimes_v8f_intrinsic_neon.csv,cpp_s4117,63951059.0,64461116.54545455,1516332338789.2722,cpp,s4117
2918,llvm,arm,runtimes_v8f_intrinsic_neon.csv,cpp_s4121,65511168.0,65676680.81818182,168363459070.7636,cpp,s4121
2919,llvm,arm,runtimes_v8f_intrinsic_neon.csv,cpp_s424,221527085.0,222105349.9090909,2551945551982.0903,cpp,s424
2920,llvm,arm,runtimes_v8f_intrinsic_neon.csv,cpp_s431,425061813.0,427448851.54545456,19494153786359.52,cpp,s431
2921,llvm,arm,runtimes_v8f_intrinsic_neon.csv,cpp_s441,68030130.0,68681349.36363636,3026620765234.657,cpp,s441
2922,llvm,arm,runtimes_v8f_intrinsic_neon.csv,cpp_s442,52387815.0,52498453.81818182,295591585747.5633,cpp,s442
2923,llvm,arm,runtimes_v8f_intrinsic_neon.csv,cpp_s443,128715212.0,128712387.81818181,266559874240.96313,cpp,s443
2924,llvm,arm,runtimes_v8f_intrinsic_neon.csv,cpp_s451,747785757.0,765964373.4545455,3422988385672344.0,cpp,s451
2925,llvm,arm,runtimes_v8f_intrinsic_neon.csv,cpp_s452,214591772.0,217157410.0909091,37001892053631.92,cpp,s452
2926,llvm,arm,runtimes_v8f_intrinsic_neon.csv,cpp_s453,70642883.0,71013456.63636364,3373722959285.861,cpp,s453
2927,llvm,arm,runtimes_v8f_intrinsic_neon.csv,cpp_s471,99340681.0,99432959.63636364,744569910418.2529,cpp,s471
2928,llvm,arm,runtimes_v8f_intrinsic_neon.csv,cpp_s481,66425425.0,66452181.0,46122197754.19985,cpp,s481
2929,llvm,arm,runtimes_v8f_intrinsic_neon.csv,cpp_s482,64284793.0,64365424.45454545,61046932763.07208,cpp,s482
2930,llvm,arm,runtimes_v8f_intrinsic_neon.csv,cpp_s491,778586097.0,789560841.9090909,857897373932695.9,cpp,s491
2931,llvm,arm,runtimes_v8f_intrinsic_neon.csv,dace_s000,70310000.0,70500200.0,1555076400000.001,dace,s000
2932,llvm,arm,runtimes_v8f_intrinsic_neon.csv,dace_s111,87154000.0,87140454.54545455,450782672727.27216,dace,s111
2933,llvm,arm,runtimes_v8f_intrinsic_neon.csv,dace_s1111,125528000.0,127743363.63636364,29314533854545.445,dace,s1111
2934,llvm,arm,runtimes_v8f_intrinsic_neon.csv,dace_s1112,104564500.0,104865300.0,1512720899999.984,dace,s1112
2935,llvm,arm,runtimes_v8f_intrinsic_neon.csv,dace_s1113,68080000.0,69148818.18181819,18743157363636.367,dace,s1113
2936,llvm,arm,runtimes_v8f_intrinsic_neon.csv,dace_s1115,4219500.0,4332900.0,111114322222.22223,dace,s1115
2937,llvm,arm,runtimes_v8f_intrinsic_neon.csv,dace_s112,129153000.0,129187272.72727273,3538617018181.8203,dace,s112
2938,llvm,arm,runtimes_v8f_intrinsic_neon.csv,dace_s113,138163000.0,138523636.36363637,3879138654545.447,dace,s113
2939,llvm,arm,runtimes_v8f_intrinsic_neon.csv,dace_s116,251288000.0,253667545.45454547,51356755672727.266,dace,s116
2940,llvm,arm,runtimes_v8f_intrinsic_neon.csv,dace_s1161,252375000.0,252832454.54545453,2673908872727.278,dace,s1161
2941,llvm,arm,runtimes_v8f_intrinsic_neon.csv,dace_s119,74103000.0,74651800.0,1659196177777.7786,dace,s119
2942,llvm,arm,runtimes_v8f_intrinsic_neon.csv,dace_s121,130760500.0,132860800.0,53338499733333.29,dace,s121
2943,llvm,arm,runtimes_v8f_intrinsic_neon.csv,dace_s1213,75397000.0,75505363.63636364,102074254545.45532,dace,s1213
2944,llvm,arm,runtimes_v8f_intrinsic_neon.csv,dace_s122,29751000.0,29773272.727272727,91794218181.81828,dace,s122
2945,llvm,arm,runtimes_v8f_intrinsic_neon.csv,dace_s1221,43558000.0,43594909.09090909,52647490909.09107,dace,s1221
2946,llvm,arm,runtimes_v8f_intrinsic_neon.csv,dace_s123,126561000.0,126604818.18181819,15121563636.363201,dace,s123
2947,llvm,arm,runtimes_v8f_intrinsic_neon.csv,dace_s1232,29921000.0,30002454.545454547,44243872727.272896,dace,s1232
2948,llvm,arm,runtimes_v8f_intrinsic_neon.csv,dace_s124,243401000.0,243651818.1818182,1959591363636.3652,dace,s124
2949,llvm,arm,runtimes_v8f_intrinsic_neon.csv,dace_s125,1128000.0,1238090.9090909092,142572890909.0909,dace,s125
2950,llvm,arm,runtimes_v8f_intrinsic_neon.csv,dace_s1251,432873500.0,433715400.0,7122127822222.217,dace,s1251
2951,llvm,arm,runtimes_v8f_intrinsic_neon.csv,dace_s126,43794000.0,44437727.27272727,1668404618181.8179,dace,s126
2952,llvm,arm,runtimes_v8f_intrinsic_neon.csv,dace_s127,109214500.0,109366600.0,496255600000.00183,dace,s127
2953,llvm,arm,runtimes_v8f_intrinsic_neon.csv,dace_s128,129607000.0,129605545.45454545,414355272727.272,dace,s128
