Kernel Name,VLSU Ports,Function Units,Vector Length,X_dim,Y_dim,Peak Performance (GFLOP/s),Peak Bandwidth (GB/s),Achieved Performance (GFLOP/s),Achieved Bandwidth (GB/s),Performance % of Peak,Bandwidth % of Peak,Operational Intensity (FLOP/byte),Execution Time (us),Total FLOPs,Total Bytes
l1_matrix_add,64,64,256,4096,2,128.0000,256.0000,8.4969,101.9625,39.83,39.83,0.0833,964.1190,8192000,98304000
l1_matrix_add,64,64,512,4096,2,128.0000,256.0000,9.8092,117.7109,45.98,45.98,0.0833,835.1310,8192000,98304000
l1_matrix_add,64,64,1024,4096,2,128.0000,256.0000,12.6789,152.1468,59.43,59.43,0.0833,646.1130,8192000,98304000
l1_matrix_add,64,64,2048,4096,2,128.0000,256.0000,13.2101,158.5216,61.92,61.92,0.0833,620.1300,8192000,98304000
l1_matrix_add,64,64,256,4096,4,128.0000,256.0000,8.5864,103.0374,40.25,40.25,0.0833,1908.1230,16384000,196608000
l1_matrix_add,64,64,512,4096,4,128.0000,256.0000,9.9712,119.6548,46.74,46.74,0.0833,1643.1270,16384000,196608000
l1_matrix_add,64,64,1024,4096,4,128.0000,256.0000,12.8389,154.0668,60.18,60.18,0.0833,1276.1220,16384000,196608000
l1_matrix_add,64,64,2048,4096,4,128.0000,256.0000,13.5840,163.0078,63.67,63.67,0.0833,1206.1260,16384000,196608000
l1_matrix_add,64,64,256,4096,8,128.0000,256.0000,8.6662,103.9945,40.62,40.62,0.0833,3781.1230,32768000,393216000
l1_matrix_add,64,64,512,4096,8,128.0000,256.0000,10.1665,121.9981,47.66,47.66,0.0833,3223.1320,32768000,393216000
l1_matrix_add,64,64,1024,4096,8,128.0000,256.0000,11.8805,142.5664,55.69,55.69,0.0833,2758.1260,32768000,393216000
l1_matrix_add,64,64,2048,4096,8,128.0000,256.0000,13.8546,166.2556,64.94,64.94,0.0833,2365.1290,32768000,393216000
l1_matrix_add,64,64,256,8192,2,128.0000,256.0000,8.6591,103.9089,40.59,40.59,0.0833,1892.1190,16384000,196608000
l1_matrix_add,64,64,512,8192,2,128.0000,256.0000,10.0200,120.2399,46.97,46.97,0.0833,1635.1310,16384000,196608000
l1_matrix_add,64,64,1024,8192,2,128.0000,256.0000,11.8030,141.6356,55.33,55.33,0.0833,1388.1260,16384000,196608000
l1_matrix_add,64,64,2048,8192,2,128.0000,256.0000,13.6632,163.9587,64.05,64.05,0.0833,1199.1310,16384000,196608000
l1_matrix_add,64,64,4096,8192,2,128.0000,256.0000,14.5747,174.8962,68.32,68.32,0.0833,1124.1410,16384000,196608000
l1_matrix_add,64,64,256,8192,4,128.0000,256.0000,8.7053,104.4642,40.81,40.81,0.0833,3764.1230,32768000,393216000
l1_matrix_add,64,64,512,8192,4,128.0000,256.0000,10.1038,121.2459,47.36,47.36,0.0833,3243.1270,32768000,393216000
l1_matrix_add,64,64,1024,8192,4,128.0000,256.0000,11.8719,142.4632,55.65,55.65,0.0833,2760.1230,32768000,393216000
l1_matrix_add,64,64,2048,8192,4,128.0000,256.0000,13.8488,166.1854,64.92,64.92,0.0833,2366.1280,32768000,393216000
l1_matrix_add,64,64,4096,8192,4,128.0000,256.0000,14.6801,176.1612,68.81,68.81,0.0833,2232.1380,32768000,393216000
l1_matrix_add,64,64,256,16384,2,128.0000,256.0000,8.7425,104.9102,40.98,40.98,0.0833,3748.1190,32768000,393216000
l1_matrix_add,64,64,512,16384,2,128.0000,256.0000,10.4988,125.9851,49.21,49.21,0.0833,3121.1310,32768000,393216000
l1_matrix_add,64,64,1024,16384,2,128.0000,256.0000,11.9238,143.0851,55.89,55.89,0.0833,2748.1260,32768000,393216000
l1_matrix_add,64,64,2048,16384,2,128.0000,256.0000,14.0266,168.3194,65.75,65.75,0.0833,2336.1300,32768000,393216000
l1_matrix_add,64,64,4096,16384,2,128.0000,256.0000,14.9685,179.6223,70.16,70.16,0.0833,2189.1270,32768000,393216000
l1_matrix_add,64,64,8192,8192,4,128.0000,256.0000,9.4921,113.9050,44.49,44.49,0.0833,3452.1410,32768000,393216000
l1_matrix_add,64,64,8192,8192,4,128.0000,256.0000,15.0580,180.6959,70.58,70.58,0.0833,2176.1200,32768000,393216000
l1_matrix_add,64,64,8192,8192,4,128.0000,256.0000,14.9480,179.3764,70.07,70.07,0.0833,2192.1280,32768000,393216000
l1_matrix_add,64,64,8192,8192,4,128.0000,256.0000,13.3243,159.8922,62.46,62.46,0.0833,2459.2570,32768000,393216000
l1_matrix_add,64,64,8192,8192,4,128.0000,256.0000,14.7129,176.5544,68.97,68.97,0.0833,2227.1660,32768000,393216000
l1_matrix_add,64,64,8192,8192,4,128.0000,256.0000,14.7129,176.5544,68.97,68.97,0.0833,2227.1660,32768000,393216000
