Kernel Name,VLSU Ports,Function Units,Vector Length,X_dim,Y_dim,Peak Performance (GFLOP/s),Peak Bandwidth (GB/s),Achieved Performance (GFLOP/s),Achieved Bandwidth (GB/s),Performance % of Peak,Bandwidth % of Peak,Operational Intensity (FLOP/byte),Execution Time (us),Total FLOPs,Total Bytes
l1_matrix_add,16,128,2048,4096,4,256.0000,64.0000,4.7640,57.1679,89.32,89.32,0.0833,3439.1330,16384000,196608000
l1_matrix_add,16,128,256,4096,8,256.0000,64.0000,3.9815,47.7777,74.65,74.65,0.0833,8230.1190,32768000,393216000
l1_matrix_add,16,128,512,4096,8,256.0000,64.0000,4.2889,51.4672,80.42,80.42,0.0833,7640.1320,32768000,393216000
l1_matrix_add,16,128,1024,4096,8,256.0000,64.0000,4.5867,55.0404,86.00,86.00,0.0833,7144.1290,32768000,393216000
l1_matrix_add,16,128,2048,4096,8,256.0000,64.0000,4.7912,57.4950,89.84,89.84,0.0833,6839.1350,32768000,393216000
l1_matrix_add,16,128,256,8192,2,256.0000,64.0000,3.9824,47.7886,74.67,74.67,0.0833,4114.1150,16384000,196608000
l1_matrix_add,16,128,512,8192,2,256.0000,64.0000,4.2621,51.1450,79.91,79.91,0.0833,3844.1310,16384000,196608000
l1_matrix_add,16,128,1024,8192,2,256.0000,64.0000,4.5764,54.9165,85.81,85.81,0.0833,3580.1290,16384000,196608000
l1_matrix_add,16,128,2048,8192,2,256.0000,64.0000,4.7737,57.2844,89.51,89.51,0.0833,3432.1380,16384000,196608000
l1_matrix_add,16,128,4096,8192,2,256.0000,64.0000,4.8702,58.4423,91.32,91.32,0.0833,3364.1410,16384000,196608000
l1_matrix_add,16,128,256,8192,4,256.0000,64.0000,3.9897,47.8766,74.81,74.81,0.0833,8213.1220,32768000,393216000
l1_matrix_add,16,128,512,8192,4,256.0000,64.0000,4.2777,51.3328,80.21,80.21,0.0833,7660.1270,32768000,393216000
l1_matrix_add,16,128,1024,8192,4,256.0000,64.0000,4.5867,55.0405,86.00,86.00,0.0833,7144.1260,32768000,393216000
l1_matrix_add,16,128,2048,8192,4,256.0000,64.0000,4.7912,57.4950,89.84,89.84,0.0833,6839.1350,32768000,393216000
l1_matrix_add,16,128,4096,8192,4,256.0000,64.0000,4.8819,58.5828,91.54,91.54,0.0833,6712.1380,32768000,393216000
l1_matrix_add,16,128,256,16384,2,256.0000,64.0000,3.9990,47.9876,74.98,74.98,0.0833,8194.1150,32768000,393216000
l1_matrix_add,16,128,512,16384,2,256.0000,64.0000,4.3470,52.1636,81.51,81.51,0.0833,7538.1310,32768000,393216000
l1_matrix_add,16,128,1024,16384,2,256.0000,64.0000,4.5944,55.1330,86.15,86.15,0.0833,7132.1290,32768000,393216000
l1_matrix_add,16,128,2048,16384,2,256.0000,64.0000,4.8124,57.7483,90.23,90.23,0.0833,6809.1370,32768000,393216000
l1_matrix_add,16,128,4096,16384,2,256.0000,64.0000,4.9134,58.9606,92.13,92.13,0.0833,6669.1270,32768000,393216000
