Kernel Name,VLSU Ports,Function Units,Vector Length,X_dim,Y_dim,Peak Performance (GFLOP/s),Peak Bandwidth (GB/s),Achieved Performance (GFLOP/s),Achieved Bandwidth (GB/s),Performance % of Peak,Bandwidth % of Peak,Operational Intensity (FLOP/byte),Execution Time (us),Total FLOPs,Total Bytes
l1_matrix_add,8,16,1024,4096,8,32.0000,32.0000,2.3102,27.7223,86.63,86.63,0.0833,14184.1290,32768000,393216000
l1_matrix_add,8,16,2048,4096,8,32.0000,32.0000,2.3610,28.3314,88.54,88.54,0.0833,13879.1350,32768000,393216000
l1_matrix_add,8,16,256,8192,2,32.0000,32.0000,2.0908,25.0900,78.41,78.41,0.0833,7836.1170,16384000,196608000
l1_matrix_add,8,16,512,8192,2,32.0000,32.0000,2.2251,26.7017,83.44,83.44,0.0833,7363.1320,16384000,196608000
l1_matrix_add,8,16,1024,8192,2,32.0000,32.0000,2.3076,27.6908,86.53,86.53,0.0833,7100.1290,16384000,196608000
l1_matrix_add,8,16,2048,8192,2,32.0000,32.0000,2.3567,28.2802,88.38,88.38,0.0833,6952.1380,16384000,196608000
l1_matrix_add,8,16,4096,8192,2,32.0000,32.0000,2.3800,28.5596,89.25,89.25,0.0833,6884.1410,16384000,196608000
l1_matrix_add,8,16,256,8192,4,32.0000,32.0000,2.0937,25.1238,78.51,78.51,0.0833,15651.1240,32768000,393216000
l1_matrix_add,8,16,512,8192,4,32.0000,32.0000,2.2292,26.7510,83.60,83.60,0.0833,14699.1280,32768000,393216000
l1_matrix_add,8,16,1024,8192,4,32.0000,32.0000,2.3102,27.7223,86.63,86.63,0.0833,14184.1260,32768000,393216000
l1_matrix_add,8,16,2048,8192,4,32.0000,32.0000,2.3610,28.3314,88.54,88.54,0.0833,13879.1350,32768000,393216000
l1_matrix_add,8,16,4096,8192,4,32.0000,32.0000,2.3828,28.5931,89.35,89.35,0.0833,13752.1380,32768000,393216000
l1_matrix_add,8,16,256,16384,2,32.0000,32.0000,2.0946,25.1351,78.55,78.55,0.0833,15644.1170,32768000,393216000
l1_matrix_add,8,16,512,16384,2,32.0000,32.0000,2.2479,26.9749,84.30,84.30,0.0833,14577.1320,32768000,393216000
l1_matrix_add,8,16,1024,16384,2,32.0000,32.0000,2.3121,27.7457,86.71,86.71,0.0833,14172.1290,32768000,393216000
l1_matrix_add,8,16,2048,16384,2,32.0000,32.0000,2.3661,28.3928,88.73,88.73,0.0833,13849.1370,32768000,393216000
l1_matrix_add,8,16,4096,16384,2,32.0000,32.0000,2.3902,28.6828,89.63,89.63,0.0833,13709.1270,32768000,393216000
